Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
16.04.26 11:53:52,31.68,221.24,216.72,128.89,196.28,202.92,189.7,109.78,191.16,201.07,187.88,140.85,194.08,191.52,190.06,200.7,106.14,192.98,218.6,235.34,136.73,248.51,248.51,250.85,248.51,,25,965,0,25.24,
16.04.26 11:54:07,31.93,221.62,216.72,127.88,194.08,202.18,189.33,109.12,190.43,201.44,187.51,141.19,194.08,190.79,188.97,201.07,106.47,192.62,219.35,234.96,136.05,248.51,249.29,250.07,248.51,,25,965,0,25.24,
16.04.26 11:54:22,32.18,220.49,216.72,126.86,192.98,202.18,190.43,108.12,190.06,201.81,188.61,140.16,194.08,191.16,189.33,201.44,106.47,192.98,219.73,235.73,137.07,248.12,250.07,251.24,248.51,,25,965,0,25.24,
16.04.26 11:54:37,32.43,221.62,217.09,126.18,192.98,200.7,189.33,107.46,189.7,202.18,187.88,140.16,194.08,190.43,188.61,200.33,106.47,194.45,220.11,235.73,136.39,248.9,250.46,250.85,247.73,,25,965,0,25.26,
16.04.26 11:54:53,32.7,221.62,217.09,125.51,193.71,200.7,189.33,106.14,190.79,200.7,186.06,138.44,193.35,190.43,188.61,199.96,106.14,193.35,220.11,234.96,132.29,248.9,249.68,250.46,248.12,,25,965,0,25.26,
16.04.26 11:55:08,32.95,222.38,217.09,124.16,192.62,200.33,189.33,105.81,190.43,200.33,185.7,135.36,192.98,189.7,188.61,199.59,106.14,193.35,220.49,235.34,131.95,248.12,249.68,251.24,248.51,,25,965,0,25.26,
16.04.26 11:55:23,33.2,222.76,218.6,123.15,192.25,199.59,188.97,104.82,190.79,198.49,185.7,133.65,192.25,189.33,187.15,198.86,106.47,192.62,220.49,234.19,131.95,248.9,249.29,250.46,248.51,,25,965,0,25.23,
16.04.26 11:55:38,33.45,222.76,218.6,122.14,192.62,199.59,188.24,103.5,191.16,197.38,186.79,131.95,191.16,189.7,187.51,198.49,106.14,190.43,220.11,235.73,130.93,249.29,250.46,250.85,248.51,,25,965,0,25.26,
16.04.26 11:55:53,33.7,223.13,218.22,121.8,191.89,199.59,186.79,100.87,191.16,195.91,185.34,130.59,188.97,189.33,186.42,196.65,104.82,187.51,220.11,234.96,133.31,248.12,249.68,250.85,248.51,,25,965,0,25.23,
16.04.26 11:56:08,33.95,223.51,217.47,119.45,191.89,199.59,186.06,99.23,190.06,194.81,183.89,129.23,187.15,189.33,186.06,197.02,105.81,186.06,220.11,234.58,134,248.51,250.07,250.85,248.9,,25,965,0,25.26,
16.04.26 11:56:23,34.2,222.76,217.09,117.44,192.25,199.22,183.53,98.25,190.06,194.08,184.25,127.88,185.34,188.97,185.7,195.18,106.8,185.34,220.49,234.58,134.34,248.9,249.68,250.85,248.9,,25,965,0,25.26,
16.04.26 11:56:38,34.45,222.76,215.97,114.77,191.89,199.22,183.16,100.55,189.33,194.08,184.25,125.51,185.7,188.61,184.97,194.08,106.8,184.25,219.73,234.58,132.97,249.29,250.07,250.85,248.9,,25,965,0,25.24,
16.04.26 11:56:53,34.7,223.51,215.97,111.77,192.62,199.22,182.44,99.56,188.97,194.81,184.25,124.49,184.97,188.97,184.25,192.98,105.48,183.89,220.49,234.58,129.57,249.29,250.07,252.03,249.68,,25,965,0,25.26,
16.04.26 11:57:08,34.95,223.51,215.97,107.79,191.52,199.96,182.8,98.91,188.24,194.08,182.8,122.14,184.61,187.88,182.44,192.62,101.86,182.8,219.35,233.04,127.2,248.51,250.46,251.64,249.29,,25,965,0,25.24,
16.04.26 11:57:23,35.2,223.51,216.34,105.81,191.89,198.86,182.44,97.27,187.88,194.45,182.44,121.46,183.89,187.15,182.08,191.16,105.15,182.44,219.35,232.66,127.2,247.34,250.46,251.64,249.29,,25,965,0,25.26,
16.04.26 11:57:38,35.45,223.89,215.97,106.14,191.89,199.96,182.8,97.93,186.79,194.08,182.8,119.78,184.61,187.51,179.92,190.43,104.49,182.08,218.98,232.28,128.21,248.9,250.46,252.03,249.29,,25,965,0,25.26,
16.04.26 11:57:53,35.7,224.27,214.46,105.15,191.89,199.96,183.89,97.27,187.15,194.45,183.53,120.12,184.25,188.24,180.28,188.97,104.49,182.08,217.47,231.89,126.52,248.51,250.85,252.03,249.68,,25,965,0,25.26,
16.04.26 11:58:08,35.95,223.89,213.71,103.83,191.16,199.96,183.89,97.6,184.97,194.45,182.8,118.44,184.61,187.15,178.84,187.88,105.48,181.72,214.84,231.13,125.85,248.9,249.29,251.64,249.68,,25,965,0,25.26,
16.04.26 11:58:24,36.22,223.51,212.59,104.16,191.16,199.59,184.61,97.27,184.25,194.08,182.44,117.44,184.97,187.88,178.48,186.79,104.16,181.72,212.22,231.13,122.14,248.9,249.68,251.64,249.68,,25,965,0,25.26,
16.04.26 11:58:39,36.47,223.13,211.84,102.84,190.43,199.22,184.97,95.31,183.53,194.08,180.64,117.44,184.97,187.51,178.48,185.7,104.82,179.92,210.72,231.13,121.13,248.9,250.07,251.24,249.29,,25,965,0,25.26,
16.04.26 11:58:54,36.72,222.38,212.22,102.52,190.43,199.96,186.42,93.04,183.53,194.81,179.92,117.77,184.61,187.88,177.4,184.97,104.16,180.28,209.98,231.51,122.47,248.51,250.07,251.64,249.68,,25,965,0,25.26,
16.04.26 11:59:09,36.97,222.38,212.59,101.86,189.7,199.59,186.79,91.41,182.08,194.45,179.56,117.77,184.61,188.24,177.76,185.34,104.49,179.92,209.6,231.51,124.49,248.12,249.68,251.64,248.9,,25,965,0,25.26,
16.04.26 11:59:24,37.22,222,212.22,101.86,188.97,199.59,186.06,89.47,180.28,193.71,179.92,116.44,185.34,187.51,177.04,184.25,103.83,178.84,209.23,231.51,125.51,248.12,249.68,251.24,249.29,,25,965,0,25.26,
16.04.26 11:59:39,37.47,221.24,211.47,100.87,189.7,200.33,185.34,87.21,180.64,194.45,179.2,116.44,185.34,186.79,176.68,184.61,103.83,178.84,209.6,230.75,123.15,248.51,250.07,250.46,249.68,,25,965,0,25.24,
16.04.26 11:59:54,37.72,220.49,210.35,99.56,190.06,199.22,185.7,85.92,178.84,194.81,179.56,115.77,184.25,187.15,177.04,184.25,104.49,178.12,210.35,231.13,121.8,247.73,249.68,251.24,248.9,,25,965,0,25.26,
16.04.26 12:00:09,37.97,220.86,210.72,99.56,190.79,199.59,186.06,85.59,178.84,195.55,178.84,114.1,183.89,185.7,177.4,184.25,105.15,176.68,210.72,231.51,124.49,249.29,249.68,251.64,248.9,,25,965,0,25.26,
16.04.26 12:00:24,38.22,221.24,209.6,98.58,189.7,198.86,187.15,84.31,178.84,195.55,178.12,112.44,182.44,184.25,177.4,183.89,106.14,175.25,211.1,230.75,125.85,248.51,249.68,250.85,249.29,,25,965,0,25.26,
16.04.26 12:00:39,38.47,220.49,208.86,97.27,189.33,198.86,186.06,83.34,178.12,195.55,178.84,111.11,181.36,183.16,177.4,184.25,106.14,173.1,211.1,231.89,121.13,248.12,249.68,250.07,249.29,,25,965,0,25.26,
16.04.26 12:00:54,38.72,220.11,208.48,96.29,190.06,198.12,186.06,83.66,177.76,195.91,178.12,108.78,180.28,182.44,176.32,183.53,105.15,172.39,211.84,230.75,124.16,247.73,249.68,251.24,248.51,,25,965,0,25.26,
16.04.26 12:01:09,38.97,219.73,208.11,94.99,189.33,197.75,185.7,83.66,176.32,196.65,178.48,106.14,180.28,181.72,176.68,183.16,102.52,172.03,212.97,230.75,124.49,248.51,248.9,251.24,248.51,,25,965,0,25.26,
16.04.26 12:01:24,39.22,219.73,208.11,96.29,189.7,197.38,185.7,83.34,177.04,197.38,178.48,105.81,179.92,180.28,177.04,183.53,98.91,172.03,212.22,230.36,124.83,248.9,249.68,250.85,248.9,,25,965,0,25.26,
16.04.26 12:01:40,39.48,219.35,207.74,97.6,189.33,195.91,185.34,81.42,177.04,196.28,175.61,104.49,179.2,180.28,176.32,182.08,97.6,171.67,211.1,231.13,120.79,248.9,250.07,250.85,248.51,,25,965,0,25.26,
16.04.26 12:01:55,39.73,218.98,207.37,97.6,188.61,195.91,184.25,79.81,176.68,195.55,175.96,103.83,178.48,178.48,176.32,181.72,95.97,170.25,209.6,230.75,120.79,248.9,250.07,250.46,247.73,,25,965,0,25.26,
16.04.26 12:02:10,39.98,218.6,207.37,95.97,186.42,194.81,182.08,79.18,177.4,195.18,175.61,104.49,177.4,177.4,174.89,180.64,95.31,171.32,209.23,230.75,123.15,248.9,249.29,250.07,248.9,,25,965,0,25.26,
16.04.26 12:02:25,40.23,218.22,205.88,93.69,186.42,193.35,181.72,80.78,177.04,195.91,175.61,104.49,177.76,176.68,175.25,179.92,97.27,170.6,209.23,229.98,123.82,248.9,250.07,250.85,248.51,,25,965,0,25.26,
16.04.26 12:02:40,40.48,217.85,205.88,86.88,185.34,193.71,180.64,80.78,177.04,195.55,175.25,103.5,176.68,175.25,174.17,178.48,97.93,170.25,208.86,230.75,120.46,248.9,250.07,250.85,248.12,,25,965,0,25.24,
16.04.26 12:02:55,40.73,217.09,204.4,85.27,184.61,192.62,180.28,80.14,176.68,194.45,175.96,102.84,176.68,173.82,173.1,177.76,98.91,169.53,208.48,229.98,121.8,248.9,249.68,250.46,248.12,,25,965,0,25.26,
16.04.26 12:03:10,40.98,217.47,202.92,83.98,183.53,192.98,180.64,80.14,177.04,194.45,174.89,100.55,177.04,172.74,172.03,176.68,98.91,169.89,208.48,229.22,122.81,248.51,249.68,250.46,248.51,,25,965,0,25.26,
16.04.26 12:03:25,41.23,217.47,201.44,83.34,183.16,192.62,179.92,79.18,176.68,193.35,174.17,99.89,176.68,172.74,171.32,175.25,97.27,169.53,208.48,229.98,119.78,247.73,249.29,250.07,248.9,,25,965,0,25.26,
16.04.26 12:03:40,41.48,218.22,200.7,84.95,182.44,191.89,181,79.18,175.96,192.98,173.82,99.56,177.04,171.67,170.96,175.25,96.62,169.53,208.86,229.22,121.8,248.51,250.46,250.07,249.29,,25,965,0,25.24,
16.04.26 12:03:55,41.73,218.98,199.59,85.92,182.44,193.71,180.64,80.46,175.96,192.25,175.25,96.95,177.76,171.32,169.53,173.82,95.31,171.67,209.23,229.6,123.15,248.51,249.29,250.46,248.9,,25,965,0,25.26,
16.04.26 12:04:10,41.98,218.98,198.12,86.24,183.16,192.25,180.28,82.38,172.03,191.52,174.17,94.66,177.76,171.32,169.18,172.03,94.01,170.96,208.11,228.84,119.45,248.9,249.68,250.85,249.29,,25,965,0,25.26,
16.04.26 12:04:25,42.23,219.35,197.38,86.56,182.44,193.35,179.2,83.34,172.03,191.52,172.39,93.04,178.12,169.53,168.82,172.39,93.36,168.82,206.25,228.84,121.8,248.12,249.29,251.24,248.9,,25,965,0,25.26,
16.04.26 12:04:40,42.48,220.11,198.49,86.56,183.53,194.81,179.2,83.66,170.25,190.43,172.39,93.04,177.4,168.82,168.82,172.03,93.69,169.18,203.66,228.84,122.81,248.12,249.68,250.85,249.29,,25,965,0,25.26,
16.04.26 12:04:55,42.73,220.11,197.38,86.56,183.89,194.08,178.84,82.7,169.89,190.79,173.1,91.74,178.12,167.4,168.47,172.03,93.36,168.82,203.29,228.84,120.12,248.12,250.07,250.85,249.29,,25,965,0,25.26,
16.04.26 12:05:10,42.98,221.24,198.12,85.27,184.97,194.08,178.48,83.34,169.89,190.79,172.03,90.76,179.2,166.69,168.82,172.03,93.36,168.11,203.29,228.45,123.48,249.29,250.85,250.85,249.29,,25,965,0,25.24,
16.04.26 12:05:25,43.23,220.86,197.75,83.34,184.97,194.81,177.04,83.02,168.82,191.16,170.6,88.82,178.84,165.63,168.11,172.03,93.36,168.11,203.29,227.31,122.81,248.9,249.29,251.24,249.29,,25,965,0,25.26,
16.04.26 12:05:41,43.5,220.11,197.75,82.38,184.61,194.08,175.96,80.78,168.11,190.43,170.96,87.85,179.2,164.57,167.4,172.39,93.69,167.05,204.03,227.69,121.8,248.51,250.07,251.24,248.9,,25,965,0,25.26,
16.04.26 12:05:56,43.75,220.49,198.49,80.46,185.34,193.71,176.32,78.54,168.47,189.33,169.53,86.56,179.56,162.8,168.11,172.74,94.01,166.69,203.66,227.69,124.49,249.29,249.68,251.24,249.29,,25,965,0,25.26,
16.04.26 12:06:11,44,220.49,198.49,78.86,183.89,193.71,175.96,77.26,168.11,189.33,169.53,86.56,179.2,162.09,168.11,172.74,94.34,166.34,204.77,226.93,120.12,248.9,250.85,251.64,250.07,,25,965,0,25.26,
16.04.26 12:06:26,44.25,219.73,198.49,77.9,181.72,192.98,175.61,77.26,169.53,189.7,169.53,86.24,179.56,162.45,167.4,172.03,94.01,165.28,204.4,227.31,122.81,248.9,251.24,251.64,250.07,,25,965,0,25.27,
16.04.26 12:06:41,44.5,219.35,198.12,77.58,179.2,192.62,174.17,77.58,168.82,188.24,169.18,84.31,179.2,161.74,166.69,170.96,94.34,165.28,205.14,225.79,122.14,248.9,250.07,250.85,250.07,,25,965,0,25.27,
16.04.26 12:06:56,44.75,218.22,199.22,77.9,176.32,192.25,173.82,76.62,167.05,187.15,168.82,80.78,177.76,161.74,167.4,169.53,93.04,164.21,204.77,226.17,121.46,249.29,249.29,250.85,250.46,,25,965,0,25.27,
16.04.26 12:07:11,45,217.85,200.7,77.58,176.32,192.98,173.82,75.67,170.96,186.06,168.11,80.46,177.76,160.33,166.69,169.89,93.04,162.45,206.25,225.41,124.16,248.51,250.07,251.64,249.68,,25,965,0,25.26,
16.04.26 12:07:26,45.25,217.47,199.59,77.26,174.89,191.89,173.46,74.08,171.32,184.61,168.11,79.81,177.76,161.04,167.05,169.89,91.09,161.74,206.25,225.41,120.46,247.34,250.07,251.24,249.68,,25,965,0,25.26,
16.04.26 12:07:41,45.5,218.6,200.33,76.3,176.68,192.62,173.82,72.81,171.32,184.25,168.47,78.86,177.76,161.39,167.05,169.53,90.12,160.69,206.25,224.65,122.81,249.29,249.29,251.24,250.07,,25,965,0,25.27,
16.04.26 12:07:56,45.75,218.22,199.96,70.59,176.32,192.25,174.53,72.17,171.67,184.61,167.05,78.54,178.12,160.69,165.98,169.18,90.12,158.93,206.25,224.65,122.81,249.29,248.9,250.46,250.07,,25,965,0,25.26,
16.04.26 12:08:11,46,217.85,198.49,69.01,176.68,192.25,174.17,71.85,171.67,184.97,165.63,77.58,177.76,160.33,165.98,168.11,91.09,158.57,205.51,224.65,119.78,248.12,250.07,250.46,249.68,,25,965,0,25.26,
16.04.26 12:08:26,46.25,217.09,198.49,68.06,175.61,192.62,174.53,72.49,168.47,184.97,164.57,77.26,176.68,158.93,164.92,166.34,91.41,158.22,205.14,224.27,121.8,248.51,250.07,249.68,249.29,,25,965,0,25.27,
16.04.26 12:08:42,46.52,217.09,198.49,67.43,173.1,192.25,174.17,74.08,170.6,184.97,163.86,75.98,177.76,155.07,164.21,165.28,91.74,156.82,203.66,223.89,120.12,248.12,250.07,250.07,249.29,,25,965,0,25.29,
16.04.26 12:08:57,46.77,217.47,198.86,67.74,174.89,191.52,174.17,75.35,166.69,185.7,164.21,75.98,177.76,154.37,163.86,164.57,92.06,158.22,201.81,224.65,121.46,248.51,250.07,250.07,248.9,,25,965,0,25.27,
16.04.26 12:09:12,47.02,217.85,197.75,69.01,174.17,191.16,174.17,74.71,165.98,185.34,164.92,75.35,178.12,154.02,163.86,163.51,92.71,158.57,200.7,225.03,121.13,249.29,250.46,249.68,249.29,,25,965,0,25.27,
16.04.26 12:09:27,47.27,217.09,197.38,68.06,174.17,191.16,173.82,75.03,165.28,184.97,163.86,75.03,178.84,154.37,163.86,162.45,92.39,157.17,199.22,223.51,118.78,248.51,250.46,250.85,249.29,,25,965,0,25.27,
16.04.26 12:09:42,47.52,217.09,195.91,68.38,174.17,189.7,172.39,75.03,163.51,184.97,163.51,76.62,178.48,155.42,162.8,162.09,92.06,155.77,197.02,224.27,121.46,248.9,249.68,250.46,248.9,,25,965,0,25.26,
16.04.26 12:09:57,47.77,217.09,194.45,67.43,173.1,188.24,172.03,73.76,162.45,184.97,163.15,76.3,177.76,154.72,162.8,161.74,92.71,154.37,194.81,223.13,118.11,248.12,250.07,249.68,249.29,,25,965,0,25.27,
16.04.26 12:10:12,48.02,216.34,192.98,67.43,171.67,188.24,172.39,69.64,161.74,184.25,163.51,75.67,179.2,156.12,162.09,161.04,92.71,154.37,192.98,223.51,121.8,249.29,249.68,250.46,248.9,,25,965,0,25.27,
16.04.26 12:10:27,48.27,216.34,191.89,68.06,171.67,187.51,173.82,69.32,162.45,183.53,162.45,75.35,177.4,155.42,162.8,160.33,92.71,154.72,189.7,222.38,118.78,248.9,250.07,250.46,249.29,,25,965,0,25.26,
16.04.26 12:10:42,48.52,216.34,190.79,67.11,170.6,186.06,174.53,68.69,163.15,182.08,163.51,72.49,177.4,155.77,162.09,159.98,92.71,154.72,185.34,222,122.47,248.9,249.29,250.07,250.07,,25,965,0,25.27,
16.04.26 12:10:57,48.77,215.97,188.97,66.8,169.89,186.42,173.82,69.64,163.86,181.72,163.15,70.27,177.76,156.12,162.45,158.93,91.09,154.72,184.97,221.24,119.11,249.29,250.07,250.46,249.29,,25,965,0,25.27,
16.04.26 12:11:13,49.03,215.97,187.51,66.48,169.89,185.34,173.1,68.38,164.57,181,163.51,69.64,177.4,156.12,161.74,158.22,91.09,155.42,185.34,220.49,122.47,248.12,249.29,250.07,249.29,,25,965,0,25.26,
16.04.26 12:11:28,49.28,215.59,187.88,63.65,167.76,184.97,172.74,68.38,165.28,180.28,162.8,68.69,175.96,156.12,161.74,156.82,89.79,155.42,186.06,218.98,120.12,248.12,249.68,250.46,249.29,,25,965,0,25.27,
16.04.26 12:11:43,49.53,214.84,187.51,63.03,168.47,184.97,171.67,67.74,165.63,179.92,162.09,66.48,174.53,156.12,161.39,156.12,90.44,155.07,187.51,217.85,122.14,249.29,250.07,249.68,249.29,,25,965,0,25.26,
16.04.26 12:11:58,49.78,214.09,186.42,62.09,168.47,184.97,170.6,67.11,164.92,179.2,162.45,66.8,172.39,157.17,161.39,154.02,90.76,155.07,188.97,217.85,122.47,248.12,250.07,250.46,250.07,,25,965,0,25.26,
16.04.26 12:12:13,50.03,214.46,186.79,62.09,168.82,184.61,170.25,66.8,165.98,179.2,162.45,65.54,169.53,157.17,160.33,152.28,91.41,153.67,189.7,216.72,118.44,249.29,250.46,250.46,249.68,,25,965,0,25.27,
16.04.26 12:12:28,50.28,213.71,187.15,61.77,167.76,184.25,166.34,67.74,167.05,180.28,162.09,64.6,166.69,156.82,160.33,151.23,91.09,154.02,190.43,216.72,117.77,248.12,249.68,250.46,249.29,,25,965,0,25.27,
16.04.26 12:12:43,50.53,213.34,186.42,61.46,165.98,183.89,167.4,67.74,166.69,180.28,161.39,63.65,164.21,156.82,159.28,149.14,91.74,154.02,191.89,215.97,120.12,248.9,250.85,250.46,250.07,,25,965,0,25.27,
16.04.26 12:12:58,50.78,213.71,186.06,61.15,164.57,183.16,166.69,69.32,165.63,180.64,161.74,63.34,162.09,156.12,158.57,148.1,91.74,153.67,192.25,215.59,121.46,248.12,250.46,250.85,249.29,,25,965,0,25.27,
16.04.26 12:13:13,51.03,214.09,186.06,61.15,164.92,183.53,167.05,68.69,167.05,180.28,161.39,62.71,161.74,155.42,158.22,147.76,92.39,152.97,193.35,215.59,117.44,248.51,250.46,250.46,250.07,,25,965,0,25.27,
16.04.26 12:13:28,51.28,213.34,186.42,60.21,164.92,182.08,166.34,68.06,166.69,181.36,160.69,62.09,162.09,155.07,157.17,148.1,92.06,153.67,194.08,214.84,116.77,248.51,250.07,250.85,250.46,,25,965,0,25.27,
16.04.26 12:13:43,51.53,212.97,187.15,59.27,163.15,182.08,167.76,65.85,165.28,181.36,161.39,63.65,161.74,154.02,155.42,148.8,92.06,152.62,194.45,214.84,117.44,248.51,250.07,250.07,249.29,,25,965,0,25.27,
16.04.26 12:13:58,51.78,212.59,187.51,58.34,162.45,181.36,167.05,64.28,163.51,182.8,159.98,63.34,162.45,153.32,154.72,149.49,92.39,153.32,194.45,214.84,116.44,248.9,250.07,250.46,249.29,,25,965,0,25.29,
16.04.26 12:14:13,52.03,212.59,186.42,57.4,162.09,181.36,164.92,61.77,164.92,183.16,159.63,61.77,162.8,150.88,153.67,150.53,93.69,152.97,194.45,214.09,116.1,248.51,250.07,250.07,250.46,,25,965,0,25.27,
16.04.26 12:14:29,52.3,212.97,186.42,56.47,162.45,180.28,164.21,61.15,166.34,182.8,159.63,60.83,163.51,148.45,153.67,151.58,93.36,152.62,195.18,214.46,116.77,248.51,250.46,250.46,250.07,,25,965,0,25.27,
16.04.26 12:14:44,52.55,212.97,185.34,56.16,162.09,179.56,163.86,61.15,162.45,182.8,157.87,58.65,162.8,146.72,152.62,151.58,93.69,152.28,195.55,214.09,116.77,248.9,249.68,250.07,250.07,,25,965,0,25.26,
16.04.26 12:14:59,52.8,212.97,184.61,55.84,162.8,179.92,164.57,60.83,160.69,182.08,157.87,59.27,163.51,146.72,152.97,152.62,94.99,151.58,195.18,213.71,116.1,248.51,249.29,250.85,250.07,,25,965,0,25.26,
16.04.26 12:15:14,53.05,212.97,184.25,55.22,162.09,179.56,164.57,60.21,161.04,182.08,157.17,58.65,164.21,146.72,152.28,152.62,90.44,151.58,196.28,213.34,117.1,248.9,249.68,250.46,249.29,,25,965,0,25.29,
16.04.26 12:15:29,53.3,212.22,183.53,54.6,162.8,179.2,163.15,61.77,160.69,181,156.82,57.71,163.15,146.72,152.28,151.23,90.12,150.19,196.28,213.34,116.1,248.12,248.9,249.68,248.9,,25,965,0,25.26,
16.04.26 12:15:44,53.55,213.34,183.89,54.6,163.86,178.48,163.15,61.77,162.45,179.92,156.47,57.4,163.51,147.76,152.62,151.93,89.47,150.19,195.91,213.34,115.1,249.29,249.29,250.46,249.29,,25,965,0,25.29,
16.04.26 12:15:59,53.8,212.22,182.08,53.67,162.8,176.68,161.04,61.15,162.45,179.2,155.77,57.09,163.15,147.76,150.88,150.88,88.82,149.14,195.55,212.22,113.77,248.12,249.29,249.29,248.51,,25,965,0,25.27,
16.04.26 12:16:14,54.05,212.59,181.36,53.67,162.45,176.32,160.33,58.65,162.45,178.48,155.42,56.78,162.8,148.45,150.19,152.28,88.82,149.49,196.28,211.1,113.43,248.12,249.29,249.68,249.29,,25,965,0,25.26,
16.04.26 12:16:29,54.3,212.59,180.28,53.36,162.45,175.25,159.28,56.47,162.09,178.48,154.72,55.53,163.86,149.14,150.53,152.28,89.47,149.49,196.28,211.84,112.44,248.51,248.51,248.9,248.9,,25,965,0,25.26,
16.04.26 12:16:44,54.55,212.59,180.28,53.36,162.45,175.61,159.28,55.84,163.51,178.12,154.37,53.05,163.86,149.49,150.19,152.28,89.15,149.84,196.65,210.72,111.77,248.12,250.85,250.46,248.51,,25,965,0,25.27,
16.04.26 12:16:59,54.8,212.59,178.12,52.74,162.45,174.89,158.22,55.84,162.8,177.4,154.02,53.05,162.8,149.49,149.14,151.93,89.47,148.8,196.65,211.1,111.77,248.51,249.29,249.68,248.51,,25,965,0,25.26,
16.04.26 12:17:14,55.05,212.97,177.4,52.12,162.8,173.82,158.22,55.84,158.57,177.4,153.67,50.88,163.51,149.84,149.14,150.88,90.12,149.14,196.28,209.98,111.44,248.51,249.68,249.29,248.12,,25,965,0,25.27,
16.04.26 12:17:29,55.3,213.34,176.68,52.12,163.51,174.17,157.52,55.22,161.39,178.12,152.62,51.5,163.86,149.84,147.76,150.88,89.47,150.53,197.38,209.98,112.1,247.73,250.07,248.9,247.73,,25,965,0,25.26,
16.04.26 12:17:45,55.57,213.34,177.04,51.81,162.8,174.17,156.47,57.09,159.98,178.12,151.93,50.88,162.8,150.19,147.76,150.19,89.79,149.14,195.91,209.6,112.77,247.34,250.07,248.51,247.73,,25,965,0,25.26,
16.04.26 12:18:00,55.82,214.09,175.96,51.19,161.39,175.61,157.17,58.34,160.69,178.84,152.28,51.19,162.8,150.19,147.06,149.49,90.76,149.84,194.45,209.6,112.1,248.12,249.29,248.9,248.12,,25,965,0,25.26,
16.04.26 12:18:15,56.07,214.09,176.68,50.88,162.45,176.32,156.47,58.96,161.04,178.84,151.93,50.88,163.15,150.53,147.06,148.8,92.06,150.53,192.25,209.6,111.77,248.9,249.29,250.46,248.9,,25,965,0,25.26,
16.04.26 12:18:30,56.32,214.09,176.32,50.88,161.04,176.68,156.47,57.71,160.33,178.84,151.58,50.57,162.8,150.53,146.72,148.1,92.06,150.19,190.43,209.23,110.77,248.12,248.9,249.29,249.68,,25,965,0,25.26,
16.04.26 12:18:45,56.57,214.46,177.76,50.57,160.33,177.04,156.12,57.4,161.04,179.2,151.23,50.27,162.45,150.88,146.72,147.06,91.74,150.53,187.88,208.11,110.44,248.9,249.68,249.68,248.51,,25,965,0,25.26,
16.04.26 12:19:00,56.82,214.46,179.56,49.96,161.04,177.04,154.02,57.71,161.04,179.56,149.84,49.96,161.04,151.93,146.37,146.72,92.06,151.23,187.51,208.48,110.11,248.9,250.07,250.46,248.51,,25,965,0,25.26,
16.04.26 12:19:15,57.07,214.46,181,49.34,162.09,176.68,154.72,57.09,161.74,179.2,148.45,49.34,159.63,151.58,145.33,147.41,92.06,149.84,187.15,207.37,110.11,248.51,249.68,249.68,249.29,,25,965,0,25.26,
16.04.26 12:19:30,57.32,215.59,182.08,49.65,160.69,176.68,155.42,56.78,162.09,179.56,148.45,49.65,159.28,152.62,145.33,146.72,92.39,149.84,186.79,207,109.78,249.68,250.07,250.07,249.68,,25,965,0,25.26,
16.04.26 12:19:45,57.57,216.34,182.8,49.03,160.69,177.4,155.42,56.78,161.74,179.56,147.41,48.72,158.22,152.28,144.29,146.37,91.41,149.14,184.25,206.25,109.12,248.51,249.29,249.68,249.29,,25,965,0,25.26,
16.04.26 12:20:00,57.82,215.21,180.28,49.03,161.04,175.96,156.12,57.09,161.74,179.56,148.1,48.41,158.22,152.28,144.29,145.68,91.41,147.76,184.25,204.77,109.12,248.51,250.07,250.46,250.07,,25,965,0,25.27,
16.04.26 12:20:17,58.1,214.46,179.92,48.72,161.04,176.68,157.17,57.4,161.74,178.84,147.41,48.72,157.17,151.93,143.26,144.29,91.74,146.72,183.16,205.14,108.78,248.51,250.46,250.85,250.07,,25,965,0,25.27,
16.04.26 12:20:32,58.35,212.59,179.2,48.72,161.04,177.04,155.42,57.09,161.74,178.48,148.1,49.03,157.52,151.93,143.26,143.26,91.74,146.72,182.08,204.4,108.12,249.29,250.07,250.07,250.07,,25,965,0,25.26,
16.04.26 12:20:47,58.6,212.22,179.2,48.11,160.69,176.32,154.37,57.4,161.39,176.68,148.45,48.11,157.52,151.93,142.22,140.85,92.06,145.33,180.28,204.03,107.46,248.51,249.29,250.07,250.07,,25,965,0,25.26,
16.04.26 12:21:02,58.85,212.22,178.84,47.49,160.69,176.32,154.37,58.65,161.04,177.04,147.76,46.88,157.17,150.88,142.91,139.82,92.06,145.33,179.2,204.03,106.8,248.9,250.46,250.46,249.29,,25,965,0,25.27,
16.04.26 12:21:17,59.1,211.84,177.76,47.18,161.04,176.68,154.72,58.96,160.69,176.32,147.76,47.18,157.52,149.49,142.91,138.1,92.71,144.99,179.92,204.4,105.48,249.29,249.29,249.29,250.07,,25,965,0,25.26,
16.04.26 12:21:32,59.35,212.22,178.48,47.18,159.98,175.96,154.02,58.96,160.69,175.61,146.72,46.57,157.87,147.06,142.22,137.76,92.06,144.29,179.92,204.03,106.47,250.07,250.07,249.29,249.68,,25,965,0,25.26,
16.04.26 12:21:47,59.6,212.22,178.12,46.88,160.69,175.25,153.67,58.34,160.69,173.82,146.02,45.95,157.87,147.41,142.57,137.41,93.04,144.29,180.28,204.4,107.46,248.9,249.68,249.68,248.51,,25,965,0,25.26,
