ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0020037,heme binding,4/43,81/8488,0.04938271604938271,9.747918461096754,5.644665539630417,7.158301450890295e-4,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111326885/LOC111322400/LOC111332887,4
GO:0036156,inner dynein arm,2/43,10/8488,0.2,39.479069767441864,8.687390832892056,0.001099446729015788,0.3842015405191571,0.3765560942041953,LOC111331389/LOC111331219,2
GO:0030879,mammary gland development,3/43,54/8488,0.05555555555555555,10.96640826873385,5.242401236026219,0.0025095710584277305,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111325851/LOC111326058,3
GO:0042744,hydrogen peroxide catabolic process,2/43,16/8488,0.125,24.674418604651162,6.76328738974152,0.0028758373092425504,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111322400,2
GO:0045503,dynein light chain binding,2/43,16/8488,0.125,24.674418604651162,6.76328738974152,0.0028758373092425504,0.3842015405191571,0.3765560942041953,LOC111331389/LOC111331219,2
GO:0033280,response to vitamin D,2/43,17/8488,0.11764705882352941,23.22298221614227,6.544416945107279,0.00324883095561761,0.3842015405191571,0.3765560942041953,LOC111331303/LOC111326058,2
GO:0006801,superoxide metabolic process,2/43,18/8488,0.1111111111111111,21.9328165374677,6.343569706173122,0.003643218568222451,0.3842015405191571,0.3765560942041953,LOC111335366/LOC111333170,2
GO:0050982,detection of mechanical stimulus,3/43,62/8488,0.04838709677419355,9.55138784696174,4.8220668129512125,0.0037204387567955823,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111337892/LOC111326058,3
GO:0098659,inorganic cation import across plasma membrane,2/43,19/8488,0.10526315789473684,20.77845777233782,6.158354150254463,0.004058784075268994,0.3842015405191571,0.3765560942041953,LOC111323527/LOC111326058,2
GO:0072593,reactive oxygen species metabolic process,3/43,65/8488,0.046153846153846156,9.110554561717352,4.68365966844975,0.004251893376700384,0.3842015405191571,0.3765560942041953,LOC111335366/LOC111333170/LOC111322400,3
GO:0070884,regulation of calcineurin-NFAT signaling cascade,2/43,20/8488,0.1,19.739534883720932,5.986801827477663,0.004495312956905139,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111326058,2
GO:0008569,minus-end-directed microtubule motor activity,2/43,21/8488,0.09523809523809523,18.79955703211517,5.827275671649539,0.004952592235619781,0.3842015405191571,0.3765560942041953,LOC111331389/LOC111331219,2
GO:0098703,calcium ion import across plasma membrane,2/43,21/8488,0.09523809523809523,18.79955703211517,5.827275671649539,0.004952592235619781,0.3842015405191571,0.3765560942041953,LOC111323527/LOC111326058,2
GO:0017001,antibiotic catabolic process,2/43,22/8488,0.09090909090909091,17.945031712473572,5.678401493368395,0.005430410466701867,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111322400,2
GO:0042743,hydrogen peroxide metabolic process,2/43,22/8488,0.09090909090909091,17.945031712473572,5.678401493368395,0.005430410466701867,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111322400,2
GO:0060443,mammary gland morphogenesis,2/43,22/8488,0.09090909090909091,17.945031712473572,5.678401493368395,0.005430410466701867,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111325851,2
GO:0005858,axonemal dynein complex,2/43,25/8488,0.08,15.791627906976743,5.284882173497082,0.006985007220186603,0.3973703491606001,0.3894628491866027,LOC111331389/LOC111331219,2
GO:0060285,cilium-dependent cell motility,2/43,25/8488,0.08,15.791627906976743,5.284882173497082,0.006985007220186603,0.3973703491606001,0.3894628491866027,LOC111331389/LOC111331219,2
GO:0070509,calcium ion import,2/43,26/8488,0.07692307692307693,15.184257602862253,5.168544685350457,0.00754289713869914,0.3973703491606001,0.3894628491866027,LOC111323527/LOC111326058,2
GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",6/43,348/8488,0.017241379310344827,3.40336808340016,3.266699687044446,0.007688310065892759,0.3973703491606001,0.3894628491866027,LOC111328662/LOC111328602/LOC111321709/LOC111344195/LOC111325851/LOC111332020,6
GO:0019369,arachidonate metabolic process,2/43,27/8488,0.07407407407407407,14.621877691645134,5.058473893799556,0.00812029144783951,0.3973703491606001,0.3894628491866027,LOC111326885/LOC111331303,2
GO:0051959,dynein light intermediate chain binding,2/43,27/8488,0.07407407407407407,14.621877691645134,5.058473893799556,0.00812029144783951,0.3973703491606001,0.3894628491866027,LOC111331389/LOC111331219,2
GO:0098739,import across plasma membrane,2/43,27/8488,0.07407407407407407,14.621877691645134,5.058473893799556,0.00812029144783951,0.3973703491606001,0.3894628491866027,LOC111323527/LOC111326058,2
GO:0042698,ovulation cycle,2/43,28/8488,0.07142857142857142,14.099667774086377,4.954109683070046,0.008716987702328297,0.3973703491606001,0.3894628491866027,LOC111323527/LOC111331303,2
GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,5/43,254/8488,0.01968503937007874,3.885735213330892,3.3318037133979566,0.008775846933758836,0.3973703491606001,0.3894628491866027,LOC111328662/LOC111328602/LOC111321709/LOC111325851/LOC111332020,5
GO:0005509,calcium ion binding,5/43,259/8488,0.019305019305019305,3.8107210200233457,3.2779746779525056,0.009503366215800483,0.4137619444725441,0.40552825876330806,LOC111323527/LOC111331303/LOC111326058/LOC111334412/LOC111342215,5
GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor",2/43,30/8488,0.06666666666666667,13.15968992248062,4.760590101402367,0.009967483594630355,0.4178959788563541,0.4095800276312045,LOC111333170/LOC111322400,2
GO:0097110,scaffold protein binding,2/43,31/8488,0.06451612903225806,12.735183795948988,4.670615104090022,0.010620885642977099,0.42938723385178845,0.4208426115675888,LOC111336974/LOC111326058,2
GO:0004601,peroxidase activity,2/43,33/8488,0.06060606060606061,11.963354474982383,4.502514521201291,0.011983014786231223,0.44874118948326464,0.43981143176061094,LOC111333170/LOC111322400,2
GO:0050974,detection of mechanical stimulus involved in sensory perception,2/43,34/8488,0.058823529411764705,11.611491108071135,4.423807832145553,0.012691352906687672,0.44874118948326464,0.43981143176061094,LOC111336828/LOC111326058,2
GO:0045505,dynein intermediate chain binding,2/43,36/8488,0.05555555555555555,10.96640826873385,4.2758423257765665,0.014161614424167865,0.44874118948326464,0.43981143176061094,LOC111331389/LOC111331219,2
GO:0097553,calcium ion transmembrane import into cytosol,2/43,36/8488,0.05555555555555555,10.96640826873385,4.2758423257765665,0.014161614424167865,0.44874118948326464,0.43981143176061094,LOC111323527/LOC111326058,2
GO:0060402,calcium ion transport into cytosol,2/43,37/8488,0.05405405405405406,10.670018856065369,4.206158499359998,0.014923157301752508,0.44874118948326464,0.43981143176061094,LOC111323527/LOC111326058,2
GO:0062012,regulation of small molecule metabolic process,4/43,189/8488,0.021164021164021163,4.177679340470037,3.1523874666453566,0.014935843138750614,0.44874118948326464,0.43981143176061094,LOC111321709/LOC111324410/LOC111331303/LOC111326058,4
GO:0033559,unsaturated fatty acid metabolic process,2/43,39/8488,0.05128205128205128,10.122838401908169,4.074470074395008,0.016498126413641383,0.44874118948326464,0.43981143176061094,LOC111326885/LOC111331303,2
GO:0031514,motile cilium,3/43,110/8488,0.02727272727272727,5.383509513742071,3.301867335742947,0.01795025460980067,0.44874118948326464,0.43981143176061094,LOC111331389/LOC111331219/LOC111326058,3
GO:0007605,sensory perception of sound,3/43,114/8488,0.02631578947368421,5.194614443084455,3.2172847263517443,0.019723389230715416,0.44874118948326464,0.43981143176061094,LOC111336828/LOC111325851/LOC111326058,3
GO:0030286,dynein complex,2/43,44/8488,0.045454545454545456,8.972515856236786,3.7831984190184134,0.0207295803883198,0.44874118948326464,0.43981143176061094,LOC111331389/LOC111331219,2
GO:0006690,icosanoid metabolic process,2/43,45/8488,0.044444444444444446,8.773126614987081,3.7304833509013733,0.021624822844476668,0.44874118948326464,0.43981143176061094,LOC111326885/LOC111331303,2
GO:0010906,regulation of glucose metabolic process,2/43,46/8488,0.043478260869565216,8.582406471183013,3.6793813769595025,0.022535965534624346,0.44874118948326464,0.43981143176061094,LOC111321709/LOC111324410,2
GO:0009409,response to cold,2/43,47/8488,0.0425531914893617,8.39980207817912,3.6298074243791074,0.023462832385651795,0.44874118948326464,0.43981143176061094,LOC111323527/LOC111326058,2
