ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0005615,extracellular space,58/257,409/8488,0.141809291,4.683569111,13.49177327,3.77E-24,1.13E-20,9.72E-21,LOC111327082/LOC111328748/LOC111328024/LOC111320817/LOC111336303/LOC111325642/LOC111320871/LOC111323911/LOC111340635/LOC111334934/LOC111336828/LOC111320952/LOC111320821/LOC111332308/LOC111327252/LOC111320822/LOC111325783/LOC111340891/LOC111335819/LOC111322288/LOC111328749/LOC111332789/LOC111333170/LOC111325671/LOC111343161/LOC111322400/LOC111327625/LOC111320842/LOC111322161/LOC111345144/LOC111321759/LOC111324983/LOC111321489/LOC111338418/LOC111320751/LOC111327334/LOC111325560/LOC111343966/LOC111336425/LOC111326819/LOC111321178/LOC111323636/LOC111328120/LOC111332138/LOC111333695/LOC111325220/LOC111344752/LOC111326942/LOC111328207/LOC111337168/LOC111324368/LOC111321502/LOC111329016/LOC111343646/LOC111324943/LOC111324400/LOC111340622/LOC111334472,58
GO:0031012,extracellular matrix,36/257,169/8488,0.213017751,7.035387839,14.00329815,4.22E-21,6.34E-18,5.43E-18,LOC111320817/LOC111336303/LOC111320871/LOC111323911/LOC111334934/LOC111333735/LOC111320781/LOC111324935/LOC111320821/LOC111332308/LOC111320822/LOC111321843/LOC111340891/LOC111324993/LOC111335693/LOC111322400/LOC111327625/LOC111320842/LOC111322161/LOC111345144/LOC111321759/LOC111324983/LOC111321489/LOC111320751/LOC111322311/LOC111327334/LOC111321680/LOC111326819/LOC111331622/LOC111322256/LOC111325220/LOC111324368/LOC111324945/LOC111335667/LOC111324943/LOC111321308,36
GO:0030198,extracellular matrix organization,36/257,179/8488,0.201117318,6.642349412,13.48122866,3.28E-20,3.28E-17,2.81E-17,LOC111327880/LOC111328024/LOC111320817/LOC111336303/LOC111320871/LOC111334934/LOC111330856/LOC111320781/LOC111335366/LOC111324935/LOC111320821/LOC111332308/LOC111327252/LOC111320822/LOC111322288/LOC111324993/LOC111336934/LOC111335693/LOC111322400/LOC111327625/LOC111320842/LOC111321759/LOC111324983/LOC111321489/LOC111320751/LOC111321680/LOC111326819/LOC111331622/LOC111326544/LOC111325220/LOC111324368/LOC111324945/LOC111335667/LOC111324943/LOC111321308/LOC111328842,36
GO:0005201,extracellular matrix structural constituent,15/257,39/8488,0.384615385,12.7027836,12.94303676,1.44E-13,1.08E-10,9.29E-11,LOC111320817/LOC111336303/LOC111320871/LOC111320781/LOC111320821/LOC111332308/LOC111320822/LOC111340891/LOC111322400/LOC111320820/LOC111320842/LOC111321759/LOC111321489/LOC111320751/LOC111321680,15
GO:0062023,collagen-containing extracellular matrix,22/257,103/8488,0.213592233,7.054361377,10.92327282,2.68E-13,1.61E-10,1.38E-10,LOC111320817/LOC111336303/LOC111320871/LOC111340635/LOC111333735/LOC111320781/LOC111320821/LOC111332308/LOC111320822/LOC111321843/LOC111335693/LOC111322400/LOC111327625/LOC111320842/LOC111321759/LOC111321489/LOC111320751/LOC111322311/LOC111326819/LOC111322256/LOC111325220/LOC111324368,22
GO:0005604,basement membrane,19/257,80/8488,0.2375,7.843968872,10.86735938,1.59E-12,7.95E-10,6.81E-10,LOC111320817/LOC111336303/LOC111333735/LOC111320781/LOC111320821/LOC111321843/LOC111335693/LOC111322400/LOC111327625/LOC111320842/LOC111321759/LOC111321489/LOC111320751/LOC111322311/LOC111326819/LOC111322256/LOC111332138/LOC111325220/LOC111324368,19
GO:0004222,metalloendopeptidase activity,17/257,85/8488,0.2,6.605447471,9.177405687,4.51E-10,1.94E-07,1.66E-07,LOC111327880/LOC111323911/LOC111325264/LOC111320816/LOC111333986/LOC111324935/LOC111324993/LOC111336934/LOC111324983/LOC111328588/LOC111342546/LOC111324945/LOC111321502/LOC111335667/LOC111324943/LOC111321308/LOC111322209,17
GO:0005581,collagen trimer,8/257,15/8488,0.533333333,17.61452659,11.37974052,3.40E-09,1.28E-06,1.09E-06,LOC111320817/LOC111320871/LOC111320781/LOC111320821/LOC111320822/LOC111320842/LOC111321489/LOC111320751,8
GO:0048407,platelet-derived growth factor binding,7/257,Dec-88,0.583333333,19.26588846,11.18802201,1.50E-08,5.00E-06,4.29E-06,LOC111320817/LOC111320871/LOC111320821/LOC111320822/LOC111322288/LOC111320842/LOC111320751,7
GO:0005788,endoplasmic reticulum lumen,20/257,155/8488,0.129032258,4.261579013,7.241198021,3.79E-08,1.14E-05,9.76E-06,LOC111320817/LOC111320871/LOC111323911/LOC111320781/LOC111320821/LOC111320822/LOC111322288/LOC111328749/LOC111325671/LOC111320842/LOC111321759/LOC111321489/LOC111320751/LOC111327334/LOC111321403/LOC111323636/LOC111326544/LOC111328120/LOC111344752/LOC111328207,20
GO:0098743,cell aggregation,8/257,20/8488,0.4,13.21089494,9.660273668,5.82E-08,1.59E-05,1.36E-05,LOC111327880/LOC111328024/LOC111320817/LOC111323862/LOC111320821/LOC111333478/LOC111320842/LOC111338817,8
GO:0019838,growth factor binding,14/257,79/8488,0.17721519,5.852928139,7.657069548,8.19E-08,2.05E-05,1.76E-05,LOC111320817/LOC111336303/LOC111320871/LOC111320821/LOC111327252/LOC111320822/LOC111322288/LOC111335693/LOC111322400/LOC111333478/LOC111320842/LOC111345144/LOC111320751/LOC111326544,14
GO:0042330,taxis,32/257,394/8488,0.081218274,2.682415217,6.042505585,2.80E-07,6.47E-05,5.54E-05,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111322288/LOC111328749/LOC111336934/LOC111335693/LOC111322400/LOC111327625/LOC111333478/LOC111333901/LOC111331664/LOC111323127/LOC111323777/LOC111345144/LOC111321759/LOC111323527/LOC111326819/LOC111323636/LOC111324532/LOC111325220/LOC111331301/LOC111333767/LOC111334761/LOC111331073/LOC111338912/LOC111327558/LOC111340622,32
GO:1903035,negative regulation of response to wounding,10/257,42/8488,0.238095238,7.863627941,7.878983702,3.40E-07,6.83E-05,5.85E-05,LOC111336303/LOC111342023/LOC111320952/LOC111322288/LOC111332789/LOC111322400/LOC111333901/LOC111327334/LOC111330961/LOC111321308,10
GO:0001502,cartilage condensation,7/257,17/8488,0.411764706,13.59945068,9.188108021,3.23E-07,6.83E-05,5.85E-05,LOC111327880/LOC111328024/LOC111320817/LOC111323862/LOC111320821/LOC111320842/LOC111338817,7
GO:0008045,motor neuron axon guidance,13/257,77/8488,0.168831169,5.576027086,7.12734029,4.33E-07,8.14E-05,6.98E-05,LOC111327880/LOC111328024/LOC111328393/LOC111332158/LOC111342023/LOC111336934/LOC111333478/LOC111333901/LOC111323777/LOC111345144/LOC111341532/LOC111342215/LOC111338912,13
GO:0030545,signaling receptor regulator activity,10/257,47/8488,0.212765957,7.027071777,7.321089301,1.05E-06,1.85E-04,1.59E-04,LOC111336303/LOC111325642/LOC111329099/LOC111322288/LOC111328749/LOC111322400/LOC111327334/LOC111323636/LOC111343646/LOC111338817,10
GO:0017171,serine hydrolase activity,11/257,61/8488,0.180327869,5.955731326,6.863624813,1.73E-06,2.68E-04,2.29E-04,LOC111327880/LOC111320952/LOC111328749/LOC111336934/LOC111338418/LOC111327334/LOC111323636/LOC111326544/LOC111333695/LOC111344752/LOC111328207,11
GO:0008083,growth factor activity,7/257,21/8488,0.333333333,11.00907912,8.114398862,1.74E-06,2.68E-04,2.29E-04,LOC111325642/LOC111329099/LOC111322288/LOC111327334/LOC111336488/LOC111343646/LOC111338817,7
GO:0072376,protein activation cascade,6/257,14/8488,0.428571429,14.15453029,8.703871995,1.78E-06,2.68E-04,2.29E-04,LOC111327252/LOC111328749/LOC111338418/LOC111327334/LOC111323636/LOC111328207,6
GO:0006935,chemotaxis,28/257,348/8488,0.08045977,2.657363925,5.578438673,1.99E-06,2.72E-04,2.33E-04,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111322288/LOC111328749/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323127/LOC111323777/LOC111345144/LOC111321759/LOC111323527/LOC111323636/LOC111324532/LOC111331301/LOC111333767/LOC111331073/LOC111338912/LOC111327558/LOC111340622,28
GO:0033273,response to vitamin,10/257,50/8488,0.2,6.605447471,7.02413566,1.92E-06,2.72E-04,2.33E-04,LOC111320817/LOC111320821/LOC111327625/LOC111320842/LOC111338776/LOC111326819/LOC111331303/LOC111333893/LOC111325220/LOC111326058,10
GO:0038023,signaling receptor activity,25/257,293/8488,0.085324232,2.818023665,5.595980922,2.55E-06,3.34E-04,2.86E-04,LOC111345835/LOC111328393/LOC111324192/LOC111323862/LOC111342023/LOC111343017/LOC111323945/LOC111336974/LOC111335693/LOC111333478/LOC111333901/LOC111337453/LOC111323777/LOC111345144/LOC111339275/LOC111342143/LOC111327334/LOC111321593/LOC111333893/LOC111324532/LOC111322245/LOC111337462/LOC111340596/LOC111340622/LOC111342147,25
GO:0008237,metallopeptidase activity,13/257,92/8488,0.141304348,4.666892235,6.248463071,3.51E-06,4.10E-04,3.51E-04,LOC111327880/LOC111323911/LOC111320816/LOC111333986/LOC111324935/LOC111324993/LOC111336934/LOC111324983/LOC111342546/LOC111324945/LOC111321502/LOC111335667/LOC111324943,13
GO:0008236,serine-type peptidase activity,11/257,65/8488,0.169230769,5.589224783,6.562660987,3.33E-06,4.10E-04,3.51E-04,LOC111327880/LOC111320952/LOC111328749/LOC111336934/LOC111338418/LOC111327334/LOC111323636/LOC111326544/LOC111333695/LOC111344752/LOC111328207,11
GO:0071711,basement membrane organization,8/257,32/8488,0.25,8.256809339,7.26700697,3.55E-06,4.10E-04,3.51E-04,LOC111336303/LOC111330856/LOC111322400/LOC111327625/LOC111321759/LOC111320751/LOC111326819/LOC111325220,8
GO:0004867,serine-type endopeptidase inhibitor activity,7/257,24/8488,0.291666667,9.632944228,7.483316103,4.79E-06,5.14E-04,4.40E-04,LOC111345232/LOC111330856/LOC111327252/LOC111343161/LOC111343966/LOC111326544/LOC111334472,7
GO:0030574,collagen catabolic process,7/257,24/8488,0.291666667,9.632944228,7.483316103,4.79E-06,5.14E-04,4.40E-04,LOC111324935/LOC111324993/LOC111324983/LOC111326544/LOC111333695/LOC111324945/LOC111324943,7
GO:0035336,long-chain fatty-acyl-CoA metabolic process,5/257,Oct-88,0.5,16.51361868,8.673288011,5.45E-06,5.65E-04,4.84E-04,LOC111346087/LOC111331664/LOC111346320/LOC111331622/LOC111341830,5
GO:0048018,receptor ligand activity,8/257,34/8488,0.235294118,7.771114672,6.990139896,5.81E-06,5.82E-04,4.99E-04,LOC111325642/LOC111329099/LOC111322288/LOC111328749/LOC111327334/LOC111323636/LOC111343646/LOC111338817,8
GO:0004866,endopeptidase inhibitor activity,9/257,45/8488,0.2,6.605447471,6.661706754,6.34E-06,6.15E-04,5.27E-04,LOC111328748/LOC111330856/LOC111327252/LOC111328749/LOC111327625/LOC111326819/LOC111323636/LOC111326544/LOC111325220,9
GO:0007411,axon guidance,23/257,276/8488,0.083333333,2.75226978,5.22935835,9.70E-06,9.11E-04,7.81E-04,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111329099/LOC111323862/LOC111342023/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111331301/LOC111333767/LOC111331073/LOC111338912/LOC111327558/LOC111340622,23
GO:0031983,vesicle lumen,18/257,186/8488,0.096774194,3.19618426,5.351200754,1.26E-05,0.001144423,9.80E-04,LOC111346891/LOC111327418/LOC111327252/LOC111322288/LOC111328749/LOC111333170/LOC111325671/LOC111327625/LOC111325560/LOC111329755/LOC111336425/LOC111326819/LOC111323636/LOC111325220/LOC111344752/LOC111326942/LOC111329016/LOC111322259,18
GO:0061448,connective tissue development,13/257,104/8488,0.125,4.128404669,5.671936005,1.39E-05,0.001196197,0.001024738,LOC111327880/LOC111328024/LOC111320817/LOC111330631/LOC111323862/LOC111320821/LOC111322288/LOC111341087/LOC111333478/LOC111320842/LOC111325851/LOC111344472/LOC111338817,13
GO:0008038,neuron recognition,12/257,89/8488,0.134831461,4.453110654,5.786408234,1.37E-05,0.001196197,0.001024738,LOC111327880/LOC111328024/LOC111332158/LOC111336934/LOC111335693/LOC111335321/LOC111333478/LOC111333901/LOC111345144/LOC111326544/LOC111338912/LOC111340622,12
GO:0004175,endopeptidase activity,16/257,155/8488,0.103225806,3.409263211,5.34892821,1.72E-05,0.00143739,0.001231359,LOC111327880/LOC111323911/LOC111320816/LOC111320952/LOC111333986/LOC111328749/LOC111336934/LOC111338418/LOC111327334/LOC111323636/LOC111326544/LOC111342546/LOC111333695/LOC111344752/LOC111328207/LOC111321502,16
GO:1903034,regulation of response to wounding,13/257,107/8488,0.121495327,4.012655006,5.541288117,1.90E-05,0.001530951,0.001311509,LOC111328393/LOC111336303/LOC111342023/LOC111320952/LOC111322288/LOC111332789/LOC111322400/LOC111333901/LOC111323127/LOC111320751/LOC111327334/LOC111330961/LOC111321308,13
GO:0050900,leukocyte migration,12/257,92/8488,0.130434783,4.307900524,5.636733491,1.93E-05,0.001530951,0.001311509,LOC111320871/LOC111323862/LOC111322288/LOC111328749/LOC111333170/LOC111335693/LOC111325671/LOC111326654/LOC111323527/LOC111323636/LOC111324532/LOC111328842,12
GO:0097485,neuron projection guidance,22/257,269/8488,0.081784387,2.701112349,5.009761016,2.05E-05,0.001578604,0.001352332,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111331301/LOC111333767/LOC111331073/LOC111338912/LOC111327558/LOC111340622,22
GO:0051216,cartilage development,11/257,79/8488,0.139240506,4.598729252,5.678163652,2.31E-05,0.001736696,0.001487763,LOC111327880/LOC111328024/LOC111320817/LOC111323862/LOC111320821/LOC111341087/LOC111333478/LOC111320842/LOC111325851/LOC111344472/LOC111338817,11
GO:0009611,response to wounding,24/257,313/8488,0.076677316,2.532439925,4.881228162,2.49E-05,0.001786621,0.001530532,LOC111332158/LOC111325642/LOC111329099/LOC111320871/LOC111323911/LOC111327252/LOC111320822/LOC111322288/LOC111328749/LOC111327625/LOC111333478/LOC111338776/LOC111340398/LOC111321759/LOC111327334/LOC111326819/LOC111323636/LOC111331303/LOC111328517/LOC111333893/LOC111325851/LOC111333695/LOC111325220/LOC111328207,24
GO:0001501,skeletal system development,19/257,214/8488,0.088785047,2.932324812,5.058789643,2.46E-05,0.001786621,0.001530532,LOC111327880/LOC111328024/LOC111320817/LOC111330631/LOC111329099/LOC111320871/LOC111323862/LOC111320821/LOC111320822/LOC111341087/LOC111333478/LOC111320842/LOC111340883/LOC111321680/LOC111325851/LOC111331301/LOC111333767/LOC111344472/LOC111338817,19
GO:0030199,collagen fibril organization,6/257,21/8488,0.285714286,9.43635353,6.839384191,2.69E-05,0.001881454,0.001611772,LOC111320817/LOC111320871/LOC111320821/LOC111320822/LOC111320842/LOC111324368,6
GO:0004888,transmembrane signaling receptor activity,19/257,218/8488,0.087155963,2.878520687,4.964880912,3.19E-05,0.002179091,0.001866747,LOC111324192/LOC111323862/LOC111342023/LOC111343017/LOC111323945/LOC111336974/LOC111335693/LOC111325186/LOC111333478/LOC111333901/LOC111323777/LOC111345144/LOC111339275/LOC111342143/LOC111333893/LOC111324532/LOC111322245/LOC111340622/LOC111342147,19
GO:0005775,vacuolar lumen,13/257,114/8488,0.114035088,3.766263909,5.254082888,3.77E-05,0.002503936,0.002145029,LOC111346891/LOC111328749/LOC111333170/LOC111325671/LOC111322266/LOC111325560/LOC111336425/LOC111323636/LOC111322261/LOC111333695/LOC111344752/LOC111326942/LOC111329016,13
GO:0042476,odontogenesis,10/257,69/8488,0.144927536,4.786556138,5.58028079,3.83E-05,0.002503936,0.002145029,LOC111329099/LOC111320871/LOC111336974/LOC111335693/LOC111326654/LOC111321759/LOC111333767/LOC111328842/LOC111344472/LOC111338817,10
GO:0004252,serine-type endopeptidase activity,11/257,84/8488,0.130952381,4.324995368,5.411342563,4.15E-05,0.00265761,0.002276676,LOC111327880/LOC111320952/LOC111328749/LOC111336934/LOC111338418/LOC111327334/LOC111323636/LOC111326544/LOC111333695/LOC111344752/LOC111328207,11
GO:0048667,cell morphogenesis involved in neuron differentiation,30/257,458/8488,0.065502183,2.163356159,4.522775402,4.98E-05,0.00311906,0.002671983,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111325642/LOC111323862/LOC111342023/LOC111324621/LOC111336974/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111326544/LOC111333893/LOC111331301/LOC111326058/LOC111333767/LOC111330060/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,30
GO:0061564,axon development,26/257,370/8488,0.07027027,2.320832895,4.590305359,5.12E-05,0.00311906,0.002671983,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111324621/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111328517/LOC111333893/LOC111331301/LOC111333767/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,26
GO:0035108,limb morphogenesis,11/257,86/8488,0.127906977,4.22441408,5.310385606,5.18E-05,0.00311906,0.002671983,LOC111328024/LOC111320817/LOC111329099/LOC111323862/LOC111320821/LOC111336974/LOC111320842/LOC111340883/LOC111321680/LOC111333767/LOC111338817,11
GO:0048858,cell projection morphogenesis,31/257,484/8488,0.064049587,2.115380905,4.464879145,5.66E-05,0.003341156,0.002862245,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111325642/LOC111323862/LOC111342023/LOC111324621/LOC111336974/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111340398/LOC111345144/LOC111321759/LOC111326544/LOC111328517/LOC111333893/LOC111331301/LOC111333767/LOC111330060/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,31
GO:0010469,regulation of signaling receptor activity,11/257,87/8488,0.126436782,4.175857596,5.261051057,5.78E-05,0.003342634,0.002863511,LOC111336303/LOC111325642/LOC111329099/LOC111322288/LOC111328749/LOC111322400/LOC111333478/LOC111327334/LOC111323636/LOC111343646/LOC111338817,11
GO:0007409,axonogenesis,25/257,353/8488,0.07082153,2.339039473,4.54066347,6.33E-05,0.00359088,0.003076174,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111324621/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111333893/LOC111331301/LOC111333767/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,25
GO:0060173,limb development,12/257,104/8488,0.115384615,3.810835079,5.096168295,6.68E-05,0.003719041,0.003185965,LOC111328024/LOC111320817/LOC111329099/LOC111323862/LOC111320821/LOC111336974/LOC111335693/LOC111320842/LOC111340883/LOC111321680/LOC111333767/LOC111338817,12
GO:0034774,secretory granule lumen,16/257,174/8488,0.091954023,3.036987343,4.797061722,7.16E-05,0.003844373,0.003293332,LOC111346891/LOC111327418/LOC111327252/LOC111322288/LOC111328749/LOC111333170/LOC111327625/LOC111325560/LOC111336425/LOC111326819/LOC111323636/LOC111325220/LOC111344752/LOC111326942/LOC111329016/LOC111322259,16
GO:0042475,odontogenesis of dentin-containing tooth,8/257,47/8488,0.170212766,5.621657422,5.613931268,7.15E-05,0.003844373,0.003293332,LOC111329099/LOC111336974/LOC111335693/LOC111326654/LOC111333767/LOC111328842/LOC111344472/LOC111338817,8
GO:0032102,negative regulation of response to external stimulus,14/257,140/8488,0.1,3.302723735,4.854360185,8.24E-05,0.004274071,0.003661438,LOC111336303/LOC111342023/LOC111320952/LOC111322288/LOC111328749/LOC111332789/LOC111322400/LOC111333478/LOC111333901/LOC111327334/LOC111323636/LOC111324532/LOC111321308/LOC111340622,14
GO:0050922,negative regulation of chemotaxis,5/257,16/8488,0.3125,10.32101167,6.593977054,8.13E-05,0.004274071,0.003661438,LOC111328749/LOC111333478/LOC111333901/LOC111323636/LOC111340622,5
GO:0005319,lipid transporter activity,8/257,49/8488,0.163265306,5.392202017,5.448189634,9.73E-05,0.004962795,0.004251442,LOC111337480/LOC111325671/LOC111337489/LOC111323127/LOC111342143/LOC111321178/LOC111334900/LOC111342147,8
GO:0035578,azurophil granule lumen,9/257,63/8488,0.142857143,4.718176765,5.233987902,1.05E-04,0.005276151,0.004519883,LOC111346891/LOC111328749/LOC111333170/LOC111325560/LOC111336425/LOC111323636/LOC111344752/LOC111326942/LOC111329016,9
GO:0048812,neuron projection morphogenesis,30/257,480/8488,0.0625,2.064202335,4.24131136,1.17E-04,0.005687045,0.004871881,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111325642/LOC111323862/LOC111342023/LOC111324621/LOC111336974/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111340398/LOC111345144/LOC111321759/LOC111326544/LOC111333893/LOC111331301/LOC111333767/LOC111330060/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,30
GO:0007155,cell adhesion,20/257,260/8488,0.076923077,2.54055672,4.457943778,1.16E-04,0.005687045,0.004871881,LOC111328024/LOC111332158/LOC111323911/LOC111334934/LOC111320822/LOC111335693/LOC111335321/LOC111327625/LOC111333478/LOC111333901/LOC111323127/LOC111323777/LOC111321759/LOC111326819/LOC111333893/LOC111332138/LOC111325220/LOC111334412/LOC111324368/LOC111340622,20
GO:0007162,negative regulation of cell adhesion,12/257,111/8488,0.108108108,3.570512146,4.81675164,1.26E-04,0.006027975,0.005163943,LOC111330856/LOC111342023/LOC111327625/LOC111323777/LOC111345144/LOC111321759/LOC111326819/LOC111333893/LOC111325220/LOC111333767/LOC111321308/LOC111340622,12
GO:0048565,digestive tract development,15/257,165/8488,0.090909091,3.002476123,4.58972572,1.37E-04,0.006370555,0.005457419,LOC111324192/LOC111333986/LOC111320822/LOC111322288/LOC111335693/LOC111326654/LOC111338776/LOC111321759/LOC111339275/LOC111320751/LOC111342546/LOC111331301/LOC111333767/LOC111343646/LOC111344472,15
GO:0008037,cell recognition,12/257,112/8488,0.107142857,3.538632574,4.778679316,1.38E-04,0.006370555,0.005457419,LOC111327880/LOC111328024/LOC111332158/LOC111336934/LOC111335693/LOC111335321/LOC111333478/LOC111333901/LOC111345144/LOC111326544/LOC111338912/LOC111340622,12
GO:0060326,cell chemotaxis,8/257,52/8488,0.153846154,5.081113439,5.215901902,1.50E-04,0.006742276,0.005775858,LOC111322288/LOC111328749/LOC111333478/LOC111323127/LOC111323527/LOC111323636/LOC111324532/LOC111340622,8
GO:0060840,artery development,8/257,52/8488,0.153846154,5.081113439,5.215901902,1.50E-04,0.006742276,0.005775858,LOC111320822/LOC111325671/LOC111333478/LOC111340366/LOC111340883/LOC111333767/LOC111340596/LOC111344472,8
GO:1905954,positive regulation of lipid localization,8/257,53/8488,0.150943396,4.985243374,5.142420681,1.72E-04,0.007511834,0.006435109,LOC111319860/LOC111328749/LOC111325671/LOC111331664/LOC111346320/LOC111321178/LOC111323636/LOC111340596,8
GO:0060021,roof of mouth development,7/257,40/8488,0.175,5.779766537,5.353984252,1.70E-04,0.007511834,0.006435109,LOC111320817/LOC111329099/LOC111320821/LOC111320842/LOC111333893/LOC111333767/LOC111344472,7
GO:0009725,response to hormone,30/257,494/8488,0.060728745,2.005702673,4.06975597,1.95E-04,0.008378892,0.007177886,LOC111320817/LOC111325642/LOC111320871/LOC111320952/LOC111320821/LOC111327252/LOC111322288/LOC111328749/LOC111332789/LOC111325671/LOC111327625/LOC111320842/LOC111323127/LOC111338776/LOC111329762/LOC111339275/LOC111342143/LOC111346320/LOC111327334/LOC111325560/LOC111326819/LOC111323636/LOC111331303/LOC111333893/LOC111336999/LOC111333695/LOC111325220/LOC111326058/LOC111328842/LOC111342147,30
GO:0007584,response to nutrient,14/257,154/8488,0.090909091,3.002476123,4.431169069,2.29E-04,0.009186827,0.007870014,LOC111320817/LOC111320821/LOC111327252/LOC111327625/LOC111320842/LOC111331664/LOC111338776/LOC111346320/LOC111326819/LOC111331303/LOC111333893/LOC111328120/LOC111325220/LOC111326058,14
GO:1903317,regulation of protein maturation,8/257,55/8488,0.145454545,4.803961797,5.000849713,2.25E-04,0.009186827,0.007870014,LOC111327252/LOC111328749/LOC111340883/LOC111338418/LOC111327334/LOC111344634/LOC111323636/LOC111326544,8
GO:0030195,negative regulation of blood coagulation,4/257,Nov-88,0.363636364,12.00990449,6.456187944,2.29E-04,0.009186827,0.007870014,LOC111320952/LOC111322288/LOC111327334/LOC111321308,4
GO:0050819,negative regulation of coagulation,4/257,Nov-88,0.363636364,12.00990449,6.456187944,2.29E-04,0.009186827,0.007870014,LOC111320952/LOC111322288/LOC111327334/LOC111321308,4
GO:1900047,negative regulation of hemostasis,4/257,Nov-88,0.363636364,12.00990449,6.456187944,2.29E-04,0.009186827,0.007870014,LOC111320952/LOC111322288/LOC111327334/LOC111321308,4
GO:0042472,inner ear morphogenesis,9/257,70/8488,0.128571429,4.246359088,4.819017216,2.40E-04,0.009516873,0.008152753,LOC111320817/LOC111330631/LOC111323862/LOC111320821/LOC111320842/LOC111333893/LOC111331301/LOC111326058/LOC111344472,9
GO:0006869,lipid transport,11/257,102/8488,0.107843137,3.561760891,4.599160969,2.46E-04,0.009622111,0.008242906,LOC111337480/LOC111325671/LOC111337489/LOC111331664/LOC111323127/LOC111342143/LOC111346320/LOC111321178/LOC111331303/LOC111334900/LOC111342147,11
GO:0050808,synapse organization,17/257,214/8488,0.079439252,2.623659042,4.250708523,2.58E-04,0.009955322,0.008528355,LOC111332158/LOC111342023/LOC111321843/LOC111322288/LOC111336974/LOC111335693/LOC111335321/LOC111323777/LOC111321759/LOC111320751/LOC111322311/LOC111341777/LOC111327210/LOC111326544/LOC111333893/LOC111326058/LOC111343646,17
GO:0055123,digestive system development,15/257,176/8488,0.085227273,2.814821365,4.298874949,2.79E-04,0.010640896,0.009115661,LOC111324192/LOC111333986/LOC111320822/LOC111322288/LOC111335693/LOC111326654/LOC111338776/LOC111321759/LOC111339275/LOC111320751/LOC111342546/LOC111331301/LOC111333767/LOC111343646/LOC111344472,15
GO:0008028,monocarboxylic acid transmembrane transporter activity,5/257,21/8488,0.238095238,7.863627941,5.564369519,3.34E-04,0.012421006,0.010640616,LOC111330589/LOC111342077/LOC111336930/LOC111334900/LOC111328842,5
GO:0061045,negative regulation of wound healing,5/257,21/8488,0.238095238,7.863627941,5.564369519,3.34E-04,0.012421006,0.010640616,LOC111320952/LOC111322288/LOC111332789/LOC111327334/LOC111321308,5
GO:0007419,ventral cord development,6/257,32/8488,0.1875,6.192607004,5.199903915,3.39E-04,0.01245332,0.010668298,LOC111324192/LOC111327625/LOC111339275/LOC111326819/LOC111325851/LOC111325220,6
GO:0005539,glycosaminoglycan binding,8/257,59/8488,0.13559322,4.478269472,4.737165589,3.69E-04,0.013358615,0.01144383,LOC111328024/LOC111342023/LOC111322288/LOC111333170/LOC111325671/LOC111327334/LOC111331622/LOC111340622,8
