,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression,NCBI.GeneID,Symbol,Description,Gene.Type,Annotation.Genomic.Range.Accession,SwissProt.Accessions
137,10.52160487,2.049607983,0.490147516,4.18161455,2.89E-05,0.002039149,Fluorescent,111336312,LOC111336312,tropomyosin alpha-4 chain-like,PROTEIN_CODING,NW_019218082.1,
138,17.02150248,1.402779167,0.335554968,4.180475034,2.91E-05,0.002039149,Fluorescent,111340366,LOC111340366,sorting nexin-17-like,PROTEIN_CODING,NW_019218231.1,
139,7.005080322,3.03252586,0.727416603,4.168898325,3.06E-05,0.002103419,Fluorescent,111336667,LOC111336667,cell wall integrity and stress response component 4-like,PROTEIN_CODING,NW_019218093.1,
140,7.081224709,2.739419175,0.662087948,4.137545747,3.51E-05,0.002370566,Fluorescent,111320688,LOC111320688,uncharacterized LOC111320688,PROTEIN_CODING,NW_019217805.1,
141,25.81849439,-1.244733416,0.300665522,-4.139927351,3.47E-05,0.002370566,Non-fluorescent,111340608,LOC111340608,lipoxygenase homology domain-containing protein 1-like,PROTEIN_CODING,NW_019218243.1,
142,11.17527277,1.85128983,0.447514021,4.136830898,3.52E-05,0.002370566,Fluorescent,111343910,LOC111343910,uncharacterized LOC111343910,PROTEIN_CODING,NW_019218463.1,
143,7.339192881,2.343795331,0.567662942,4.128850341,3.65E-05,0.00243777,Fluorescent,111343773,LOC111343773,short-chain collagen C4-like,PROTEIN_CODING,NW_019218450.1,
144,14.08777974,1.838178392,0.445653687,4.12467897,3.71E-05,0.002458504,Fluorescent,111334640,LOC111334640,uncharacterized LOC111334640,PROTEIN_CODING,NW_019217792.1,
145,9.88742873,2.040899674,0.494905948,4.123813182,3.73E-05,0.002458504,Fluorescent,111323127,LOC111323127,phospholipid phosphatase 1-like,PROTEIN_CODING,NW_019217828.1,
146,10.3053312,2.100873937,0.510354456,4.116499643,3.85E-05,0.002520989,Fluorescent,111321177,LOC111321177,uncharacterized LOC111321177,ncRNA,NW_019217809.1,
147,8.938236077,2.500712022,0.608094304,4.112375341,3.92E-05,0.00254958,Fluorescent,111343643,LOC111343643,uncharacterized LOC111343643,ncRNA,NW_019218438.1,
148,37.79993168,1.477932836,0.359820628,4.107415536,4.00E-05,0.002571103,Fluorescent,111322161,LOC111322161,melanotransferrin-like,PROTEIN_CODING,NW_019217818.1,
149,6.157542064,2.796378216,0.680647049,4.108411578,3.98E-05,0.002571103,Fluorescent,111337453,LOC111337453,uncharacterized LOC111337453,PROTEIN_CODING,NW_019218118.1,
150,7.647404156,2.555812013,0.622912017,4.103006435,4.08E-05,0.002603707,Fluorescent,111342077,LOC111342077,putative sodium-coupled neutral amino acid transporter 7,PROTEIN_CODING,NW_019218321.1,
151,33.91324748,1.547418367,0.378378804,4.089601081,4.32E-05,0.002741165,Fluorescent,111333613,LOC111333613,microtubule-associated protein futsch-like,PROTEIN_CODING,NW_019218007.1,
152,9.505690303,2.331978539,0.570554958,4.087211066,4.37E-05,0.002751907,Fluorescent,111330775,LOC111330775,2-acylglycerol O-acyltransferase 1-like,PROTEIN_CODING,NW_019217790.1,
153,5.020505747,3.554214264,0.873714681,4.067934694,4.74E-05,0.002970784,Fluorescent,111338776,LOC111338776,pancreas/duodenum homeobox protein 1-like,PROTEIN_CODING,NW_019217795.1,
154,12.6320886,2.000253786,0.492121534,4.064552451,4.81E-05,0.002978438,Fluorescent,111323777,LOC111323777,uncharacterized LOC111323777,PROTEIN_CODING,NW_019217836.1,
155,28.24193341,1.467803868,0.361136516,4.064401693,4.82E-05,0.002978438,Fluorescent,111340398,LOC111340398,fascin-like,PROTEIN_CODING,NW_019218232.1,
156,82.7509278,1.126318763,0.277580766,4.057625389,4.96E-05,0.003028311,Fluorescent,111334156,LOC111334156,uncharacterized LOC111334156,PROTEIN_CODING,NW_019218020.1,
157,37.7253679,1.320464291,0.325383954,4.058172739,4.95E-05,0.003028311,Fluorescent,111345144,LOC111345144,tyrosine-protein phosphatase Lar-like,PROTEIN_CODING,NW_019218610.1,
158,18.36099404,1.971658655,0.48616813,4.055507822,5.00E-05,0.003037131,Fluorescent,111333875,LOC111333875,probable N-acetyltransferase CML1,PROTEIN_CODING,NW_019218014.1,
159,27.78878146,1.287966053,0.317732544,4.053617038,5.04E-05,0.003043126,Fluorescent,111322987,LOC111322987,putative histone-lysine N-methyltransferase PRDM6,PROTEIN_CODING,NW_019217784.1,
160,22.71781351,1.57962779,0.389993244,4.050397835,5.11E-05,0.003066598,Fluorescent,111321759,LOC111321759,laminin subunit gamma-1-like,PROTEIN_CODING,NW_019217785.1,
161,779.0286829,2.395532675,0.592065147,4.046062644,5.21E-05,0.003068131,Fluorescent,111322549,LOC111322549,uncharacterized LOC111322549,PROTEIN_CODING,NW_019217822.1,
162,158.6684135,1.353960254,0.334453176,4.048280447,5.16E-05,0.003068131,Fluorescent,111324983,LOC111324983,72 kDa type IV collagenase-like,PROTEIN_CODING,NW_019217849.1,
163,84.45989658,1.340824164,0.331334976,4.046732943,5.19E-05,0.003068131,Fluorescent,111330767,LOC111330767,filamin-A-like,PROTEIN_CODING,NW_019217942.1,
164,10.55368892,1.984426826,0.491722455,4.03566444,5.44E-05,0.003188268,Fluorescent,111338412,LOC111338412,peroxidasin homolog,PROTEIN_CODING,NW_019218151.1,
165,16.12448798,1.984754018,0.492464606,4.030247037,5.57E-05,0.003243458,Fluorescent,111340883,LOC111340883,transcription factor Sox-21-B-like,PROTEIN_CODING,NW_019218257.1,
166,46.42557708,1.317865063,0.327184158,4.027899977,5.63E-05,0.003252435,Fluorescent,111321489,LOC111321489,collagen alpha-1(I) chain-like,PROTEIN_CODING,NW_019217812.1,
167,26.36786159,1.295584335,0.32173667,4.026846968,5.65E-05,0.003252435,Fluorescent,111329762,LOC111329762,choline-phosphate cytidylyltransferase B-like,PROTEIN_CODING,NW_019217923.1,
168,51.20052946,1.56601419,0.389508964,4.020483061,5.81E-05,0.003316146,Fluorescent,111336209,LOC111336209,zinc finger CCHC domain-containing protein 24-like,PROTEIN_CODING,NW_019218079.1,
169,16.37768511,2.009374836,0.499899402,4.01955839,5.83E-05,0.003316146,Fluorescent,111346317,LOC111346317,protein-glucosylgalactosylhydroxylysine glucosidase-like,PROTEIN_CODING,NW_019218819.1,
170,6.060817242,3.199279079,0.79668096,4.015759431,5.93E-05,0.003350767,Fluorescent,111318838,LOC111318838,uncharacterized LOC111318838,PROTEIN_CODING,NW_019219378.1,
171,74.15158458,1.29124106,0.32178722,4.012717033,6.00E-05,0.003374977,Fluorescent,111341018,LOC111341018,uncharacterized LOC111341018,PROTEIN_CODING,NW_019218265.1,
172,9.482161431,2.056808614,0.514133497,4.000534154,6.32E-05,0.003513617,Fluorescent,111330251,LOC111330251,sodium-coupled monocarboxylate transporter 1-like,PROTEIN_CODING,NW_019217932.1,
173,67.85450971,2.288078826,0.572506936,3.996595817,6.43E-05,0.003552602,Fluorescent,111339600,LOC111339600,uncharacterized LOC111339600,PROTEIN_CODING,NW_019217796.1,
174,61.39257096,-1.224652596,0.30677022,-3.992084357,6.55E-05,0.003600773,Non-fluorescent,111321709,LOC111321709,retinal homeobox protein Rx1-like,PROTEIN_CODING,NW_019217814.1,
175,40.56211096,-1.053791098,0.265370295,-3.971021325,7.16E-05,0.003912757,Non-fluorescent,111338856,LOC111338856,uncharacterized LOC111338856,PROTEIN_CODING,NW_019218167.1,
176,19.05964189,1.813629804,0.456879878,3.969598776,7.20E-05,0.003914562,Fluorescent,111339975,LOC111339975,uncharacterized LOC111339975,PROTEIN_CODING,NW_019218213.1,
177,7.798575505,2.23270774,0.563436388,3.962661605,7.41E-05,0.004008086,Fluorescent,111331279,LOC111331279,gastric intrinsic factor-like,PROTEIN_CODING,NW_019217952.1,
178,19.31135138,2.891704434,0.732465892,3.947903195,7.88E-05,0.00421723,Fluorescent,111338418,LOC111338418,mannan-binding lectin serine protease 1-like,PROTEIN_CODING,NW_019218151.1,
179,32.20995161,1.220185337,0.309546563,3.941847477,8.09E-05,0.004301908,Fluorescent,111339275,LOC111339275,fibroblast growth factor receptor 1-like,PROTEIN_CODING,NW_019217795.1,
180,8.459356018,2.282148072,0.580155634,3.933682514,8.37E-05,0.004410332,Fluorescent,111332117,LOC111332117,BMP-binding endothelial regulator protein-like,PROTEIN_CODING,NW_019217969.1,
181,27.01269287,1.41009837,0.359057085,3.927226136,8.59E-05,0.004499338,Fluorescent,111342143,LOC111342143,Niemann-Pick C1 protein-like,PROTEIN_CODING,NW_019218326.1,
182,208.4430272,2.01780127,0.5140933,3.924970957,8.67E-05,0.004517795,Fluorescent,111320751,LOC111320751,collagen alpha-1(I) chain-like,PROTEIN_CODING,NW_019217805.1,
183,24.5556384,1.254537062,0.319780846,3.923115089,8.74E-05,0.004528916,Fluorescent,111322311,LOC111322311,ELKS/Rab6-interacting/CAST family member 1-like,PROTEIN_CODING,NW_019217820.1,
184,382.4001769,-1.073706897,0.274333901,-3.913868808,9.08E-05,0.004657222,Non-fluorescent,111328428,LOC111328428,uncharacterized LOC111328428,PROTEIN_CODING,NW_019217900.1,
185,6.475498517,2.459182245,0.628582137,3.912268738,9.14E-05,0.00466403,Fluorescent,111338651,LOC111338651,uncharacterized LOC111338651,PROTEIN_CODING,NW_019218160.1,
186,24.17143663,-1.270741931,0.324966858,-3.910373937,9.22E-05,0.004676664,Non-fluorescent,111337892,LOC111337892,polycystic kidney disease protein 1-like 2,PROTEIN_CODING,NW_019218132.1,
187,19.2457747,1.801054296,0.461471856,3.902847536,9.51E-05,0.004799943,Fluorescent,111339663,LOC111339663,uncharacterized LOC111339663,PROTEIN_CODING,NW_019218198.1,
188,38.75253748,-1.14410161,0.293599522,-3.8968102,9.75E-05,0.004896156,Non-fluorescent,111323527,LOC111323527,transient receptor potential cation channel subfamily M member 2-like,PROTEIN_CODING,NW_019217832.1,
189,55.96226037,-1.079054022,0.277715969,-3.88545904,0.000102137,0.005104772,Non-fluorescent,111336924,LOC111336924,uncharacterized LOC111336924,PROTEIN_CODING,NW_019218101.1,
190,42.69006438,1.446848663,0.373047341,3.878458587,0.00010512,0.005227496,Fluorescent,111321847,LOC111321847,centromere-associated protein E-like,PROTEIN_CODING,NW_019217815.1,
191,35.68895946,-1.148607114,0.296391586,-3.875302699,0.000106492,0.005243021,Non-fluorescent,111324410,LOC111324410,protein phosphatase 1 regulatory subunit 3B-B-like,PROTEIN_CODING,NW_019217843.1,
192,8.805841525,2.092749442,0.539893735,3.876224723,0.00010609,0.005243021,Fluorescent,111341777,LOC111341777,basement membrane-specific heparan sulfate proteoglycan core protein-like,PROTEIN_CODING,NW_019218303.1,
193,32.13269223,1.364193573,0.352256018,3.872733193,0.000107622,0.005259275,Fluorescent,111346320,LOC111346320,long-chain-fatty-acid--CoA ligase 1-like,PROTEIN_CODING,NW_019217801.1,
194,75.03207809,1.301215762,0.336045903,3.872136962,0.000107885,0.005259275,Fluorescent,111327581,LOC111327581,putative N-acetylated-alpha-linked acidic dipeptidase,PROTEIN_CODING,NW_019217886.1,
195,37.12194458,1.346843524,0.348483904,3.864865811,0.00011115,0.005391879,Fluorescent,111340820,LOC111340820,uncharacterized LOC111340820,PROTEIN_CODING,NW_019218255.1,
196,4.715238904,2.927224707,0.761117627,3.845955739,0.000120083,0.005768669,Fluorescent,111329225,LOC111329225,uncharacterized LOC111329225,PROTEIN_CODING,NW_019217913.1,
197,27.95805553,-1.186421883,0.308437421,-3.846556235,0.00011979,0.005768669,Non-fluorescent,111339304,LOC111339304,echinoderm microtubule-associated protein-like 6,PROTEIN_CODING,NW_019218185.1,
198,11.9370061,1.910796306,0.497727351,3.839042203,0.000123515,0.005904862,Fluorescent,111345133,LOC111345133,monocarboxylate transporter 10-like,PROTEIN_CODING,NW_019218609.1,
199,27.13011961,2.575152229,0.671384666,3.835583922,0.000125266,0.005934431,Fluorescent,111333911,LOC111333911,thrombospondin-1-like,PROTEIN_CODING,NW_019218015.1,
200,20.14601174,1.686367236,0.440861863,3.82516016,0.000130687,0.006158474,Fluorescent,111327414,LOC111327414,major facilitator superfamily domain-containing protein 12-like,PROTEIN_CODING,NW_019217883.1,
201,27.80518855,1.641985147,0.430779468,3.811660648,0.000138036,0.006383211,Fluorescent,111327334,LOC111327334,fibrillin-3-like,PROTEIN_CODING,NW_019217882.1,
202,22.81023557,-1.282828035,0.336887913,-3.807877885,0.000140164,0.006433945,Non-fluorescent,111336930,LOC111336930,monocarboxylate transporter 10-like,PROTEIN_CODING,NW_019218101.1,
203,6.952291495,2.298151388,0.605859212,3.793210277,0.000148712,0.006781821,Fluorescent,111339122,LOC111339122,homeobox protein BarH-like 2,PROTEIN_CODING,NW_019218178.1,
204,55.94833649,1.38906279,0.366921918,3.785717673,0.000153266,0.006925646,Fluorescent,111327248,LOC111327248,major facilitator superfamily domain-containing protein 12-like,PROTEIN_CODING,NW_019217788.1,
205,8.816410679,2.133812972,0.56359988,3.786042277,0.000153066,0.006925646,Fluorescent,111321665,LOC111321665,uncharacterized LOC111321665,PROTEIN_CODING,NW_019217814.1,
206,9.162361235,2.263570014,0.599254493,3.777310045,0.000158531,0.00709876,Fluorescent,111335662,LOC111335662,zinc finger protein SNAI2-like,PROTEIN_CODING,NW_019218061.1,
207,26.09530875,-1.183696085,0.314188826,-3.767467164,0.000164912,0.007318257,Non-fluorescent,111331219,LOC111331219,dynein heavy chain domain-containing protein 1-like,PROTEIN_CODING,NW_019217951.1,
208,13.41898767,1.786689041,0.474141257,3.768263185,0.000164387,0.007318257,Fluorescent,111334796,LOC111334796,uncharacterized LOC111334796,PROTEIN_CODING,NW_019218038.1,
209,8.301923866,2.077788744,0.554777926,3.745262105,0.000180206,0.00792584,Fluorescent,111321680,LOC111321680,fibrillin-2-like,PROTEIN_CODING,NW_019217814.1,
210,7.354961215,2.030368397,0.543160321,3.73806465,0.000185442,0.008120074,Fluorescent,111322068,LOC111322068,uncharacterized LOC111322068,PROTEIN_CODING,NW_019217817.1,
211,21.26624784,1.536331404,0.411321329,3.735112417,0.000187631,0.008179735,Fluorescent,111321593,LOC111321593,atrial natriuretic peptide receptor 1-like,PROTEIN_CODING,NW_019217813.1,
212,9.553274756,1.888228118,0.506616173,3.727137461,0.000193667,0.008405821,Fluorescent,111344634,LOC111344634,growth arrest-specific protein 1-like,PROTEIN_CODING,NW_019218544.1,
213,14.85654479,1.641471298,0.441334793,3.719333539,0.000199749,0.008594424,Fluorescent,111337259,LOC111337259,monocarboxylate transporter 13-like,PROTEIN_CODING,NW_019218112.1,
214,53.70381135,1.24137459,0.334780745,3.70802266,0.000208884,0.008948553,Fluorescent,111327210,LOC111327210,glutamine synthetase-like,PROTEIN_CODING,NW_019217879.1,
215,6.433014634,2.603468817,0.704056452,3.697812597,0.000217465,0.009198409,Fluorescent,111321463,LOC111321463,arylsulfatase J-like,PROTEIN_CODING,NW_019217811.1,
216,20.83651453,1.223507321,0.331521892,3.690577757,0.000223745,0.009376797,Fluorescent,111325560,LOC111325560,gamma-glutamyl hydrolase-like,PROTEIN_CODING,NW_019217857.1,
217,9.860606499,1.824610054,0.494521599,3.689646841,0.000224566,0.009376797,Fluorescent,111343966,LOC111343966,agrin-like,PROTEIN_CODING,NW_019218468.1,
218,1027.60575,1.725020612,0.470941317,3.662920516,0.000249356,0.010324796,Fluorescent,111329755,LOC111329755,soma ferritin-like,PROTEIN_CODING,NW_019217923.1,
219,31.53027989,1.469794918,0.402162451,3.654729358,0.000257453,0.01052793,Fluorescent,111328588,LOC111328588,uncharacterized LOC111328588,PROTEIN_CODING,NW_019217902.1,
220,112.5940263,1.892896965,0.51958861,3.643068631,0.000269407,0.010971405,Fluorescent,111343442,LOC111343442,uncharacterized LOC111343442,PROTEIN_CODING,NW_019218423.1,
221,37.58589811,-1.104693781,0.303448612,-3.640464107,0.000272147,0.01103757,Non-fluorescent,111322871,LOC111322871,uncharacterized LOC111322871,PROTEIN_CODING,NW_019217826.1,
222,8.19166386,-1.860132095,0.511500222,-3.636620309,0.000276239,0.011157787,Non-fluorescent,111330113,LOC111330113,E3 ubiquitin-protein ligase RGLG5-like,PROTEIN_CODING,NW_019217929.1,
223,4.667832341,3.094675347,0.85194609,3.632477905,0.000280713,0.011292407,Fluorescent,111336425,LOC111336425,beta-galactosidase-like,PROTEIN_CODING,NW_019218085.1,
224,5.986299767,2.709943847,0.747340534,3.626116508,0.000287716,0.011527261,Fluorescent,111326819,LOC111326819,metalloproteinase inhibitor 3-like,PROTEIN_CODING,NW_019217788.1,
225,21.67577329,1.274038042,0.352567395,3.613601424,0.000301973,0.012049703,Fluorescent,111341498,LOC111341498,adipocyte plasma membrane-associated protein-like,PROTEIN_CODING,NW_019218289.1,
226,10.87813808,1.782068845,0.493979573,3.607575984,0.000309071,0.012264768,Fluorescent,111332747,LOC111332747,CUB and sushi domain-containing protein 3-like,PROTEIN_CODING,NW_019217791.1,
227,5.376119733,2.30550403,0.639187403,3.606929705,0.000309842,0.012264768,Fluorescent,111338692,LOC111338692,uncharacterized LOC111338692,PROTEIN_CODING,NW_019218162.1,
228,4.779677018,2.571080998,0.713124708,3.605373601,0.000311704,0.012289341,Fluorescent,111336589,LOC111336589,uncharacterized LOC111336589,PROTEIN_CODING,NW_019218091.1,
229,6.133863088,2.410738412,0.670102627,3.597565975,0.000321209,0.012613828,Fluorescent,111340617,LOC111340617,cartilage intermediate layer protein 2-like,PROTEIN_CODING,NW_019218244.1,
230,45.69219529,1.197920772,0.333643929,3.590416807,0.00033015,0.012913677,Fluorescent,111321403,LOC111321403,calumenin-like,PROTEIN_CODING,NW_019217811.1,
231,77.40950942,1.272344823,0.354624242,3.587867585,0.000333394,0.012938283,Fluorescent,111321178,LOC111321178,vitellogenin-like,PROTEIN_CODING,NW_019217809.1,
232,43.69979128,-1.035551333,0.28854594,-3.588861209,0.000332126,0.012938283,Non-fluorescent,111344195,LOC111344195,chromosome alignment-maintaining phosphoprotein 1-like,PROTEIN_CODING,NW_019218492.1,
233,18.51158191,1.574396905,0.439034529,3.586043468,0.000335733,0.01297818,Fluorescent,111331589,LOC111331589,aquaporin-7-like,PROTEIN_CODING,NW_019217958.1,
234,24.31181166,1.441264661,0.402519609,3.580607329,0.000342796,0.013016627,Fluorescent,111330961,LOC111330961,calretinin-like,PROTEIN_CODING,NW_019217946.1,
235,10.41011404,1.588588358,0.443488023,3.582032152,0.000340932,0.013016627,Fluorescent,111331622,LOC111331622,inactive hydroxysteroid dehydrogenase-like protein 1,PROTEIN_CODING,NW_019217958.1,
236,8.197308804,-1.978179191,0.552529983,-3.580220538,0.000343304,0.013016627,Non-fluorescent,111338573,LOC111338573,E3 ubiquitin-protein ligase TRIM71-like,PROTEIN_CODING,NW_019218157.1,
237,4.345886372,3.720076535,1.04024913,3.576140011,0.000348705,0.013120852,Fluorescent,111323636,LOC111323636,complement C3-like,PROTEIN_CODING,NW_019217834.1,
238,3.797206481,3.667926504,1.025554228,3.576531014,0.000348184,0.013120852,Fluorescent,111326544,LOC111326544,proprotein convertase subtilisin/kexin type 4-like,PROTEIN_CODING,NW_019217871.1,
239,14.44385611,1.58293601,0.442774736,3.575036874,0.000350179,0.013126389,Fluorescent,111322256,LOC111322256,uncharacterized LOC111322256,PROTEIN_CODING,NW_019217819.1,
240,27.16765256,1.141862248,0.319832011,3.570193757,0.000356717,0.013321035,Fluorescent,111335732,LOC111335732,uncharacterized LOC111335732,PROTEIN_CODING,NW_019218063.1,
241,44.37698426,1.342298655,0.376240816,3.56765826,0.000360186,0.013399996,Fluorescent,111320938,LOC111320938,mRNA decay activator protein ZFP36L1-like,PROTEIN_CODING,NW_019217807.1,
242,48.73901498,-1.089023653,0.305797978,-3.561251972,0.000369091,0.013679855,Non-fluorescent,111331303,LOC111331303,cytosolic phospholipase A2-like,PROTEIN_CODING,NW_019217952.1,
243,5.927409579,2.177357021,0.614939058,3.540768785,0.000398963,0.014617123,Fluorescent,111346591,LOC111346591,uncharacterized LOC111346591,PROTEIN_CODING,NW_019218897.1,
244,187.1531048,1.879403526,0.533167628,3.524976812,0.00042352,0.015408649,Fluorescent,111322261,LOC111322261,gamma-interferon-inducible lysosomal thiol reductase-like,PROTEIN_CODING,NW_019217819.1,
245,54.68536753,-1.137222385,0.322769767,-3.523323749,0.00042617,0.015448288,Non-fluorescent,111331825,LOC111331825,uncharacterized LOC111331825,PROTEIN_CODING,NW_019217963.1,
246,101.2703181,1.159556388,0.32954992,3.518606184,0.00043382,0.015602603,Fluorescent,111321894,LOC111321894,gelsolin-like protein 2,PROTEIN_CODING,NW_019217816.1,
247,37.14457561,-1.043124499,0.296528406,-3.517789453,0.000435157,0.015602603,Non-fluorescent,111339822,LOC111339822,alpha-2A adrenergic receptor-like,PROTEIN_CODING,NW_019218205.1,
248,4.357497105,2.704767286,0.768472046,3.519669061,0.000432086,0.015602603,Fluorescent,111342546,LOC111342546,uncharacterized LOC111342546,PROTEIN_CODING,NW_019218351.1,
249,44.39953787,1.147832002,0.327504179,3.504785819,0.000456975,0.016325712,Fluorescent,111328517,LOC111328517,ras-associated and pleckstrin homology domains-containing protein 1-like,PROTEIN_CODING,NW_019217901.1,
250,4.629676986,2.718469746,0.776390911,3.501418819,0.000462788,0.016473919,Fluorescent,111333893,LOC111333893,uncharacterized LOC111333893,PROTEIN_CODING,NW_019218014.1,
251,5.234107393,2.452062504,0.704468749,3.480725733,0.000500057,0.017736798,Fluorescent,111324532,LOC111324532,trace amine-associated receptor 7h-like,PROTEIN_CODING,NW_019217787.1,
252,56.79703322,-1.057229561,0.304800731,-3.468592597,0.000523192,0.018491107,Non-fluorescent,111325851,LOC111325851,paired box protein Pax-3-B-like,PROTEIN_CODING,NW_019217787.1,
253,13.00301751,1.471134779,0.425879687,3.454343615,0.000551634,0.019289648,Fluorescent,111328120,LOC111328120,hephaestin-like protein,PROTEIN_CODING,NW_019217895.1,
254,6.518651425,2.111656223,0.612135428,3.449655298,0.000561303,0.019558635,Fluorescent,111334900,LOC111334900,multidrug resistance protein 1-like,PROTEIN_CODING,NW_019218041.1,
255,3.615952451,-2.883213393,0.836780614,-3.44560252,0.000569788,0.019784631,Non-fluorescent,111335313,LOC111335313,uncharacterized LOC111335313,PROTEIN_CODING,NW_019218052.1,
256,49.09889446,-1.147681449,0.333504505,-3.441277198,0.000578975,0.019979111,Non-fluorescent,111322597,LOC111322597,D-amino-acid oxidase-like,PROTEIN_CODING,NW_019217823.1,
257,4.588396514,2.497455286,0.727985864,3.430637063,0.000602166,0.020619486,Fluorescent,111322526,LOC111322526,putative histone-lysine N-methyltransferase PRDM6,PROTEIN_CODING,NW_019217784.1,
258,17.90213733,1.644253114,0.480840787,3.419537524,0.000627277,0.02140528,Fluorescent,111327570,LOC111327570,uncharacterized LOC111327570,ncRNA,NW_019217886.1,
259,7.243335367,2.094782923,0.612854316,3.418076477,0.000630654,0.021420485,Fluorescent,111332138,LOC111332138,uncharacterized LOC111332138,PROTEIN_CODING,NW_019217970.1,
260,197.5589578,1.055849607,0.309040323,3.41654318,0.000634216,0.021420485,Fluorescent,111333012,LOC111333012,carbonic anhydrase 2-like,PROTEIN_CODING,NW_019217992.1,
261,5.393240838,2.34270815,0.686663698,3.41172565,0.00064553,0.021581654,Fluorescent,111346592,LOC111346592,MAM and LDL-receptor class A domain-containing protein 1-like,PROTEIN_CODING,NW_019218897.1,
262,38.8130529,1.062527232,0.311683071,3.408998861,0.000652018,0.021725136,Fluorescent,111322678,LOC111322678,uncharacterized LOC111322678,PROTEIN_CODING,NW_019217823.1,
263,13.87047954,-1.41926625,0.417159824,-3.402212216,0.000668427,0.022197164,Non-fluorescent,111325942,LOC111325942,plexin domain-containing protein 2-like,PROTEIN_CODING,NW_019217862.1,
264,26.45659508,1.112903643,0.327521952,3.3979513,0.000678925,0.022470375,Fluorescent,111336999,LOC111336999,tumor protein p53-inducible nuclear protein 1-like,PROTEIN_CODING,NW_019218104.1,
265,5.189777359,2.732530505,0.806410533,3.388510434,0.000702734,0.023103825,Fluorescent,111330075,LOC111330075,uncharacterized LOC111330075,PROTEIN_CODING,NW_019217929.1,
266,1.939966828,-3.774623621,1.114925519,-3.385538815,0.000710387,0.023201274,Non-fluorescent,111332020,LOC111332020,forkhead box protein D3-A-like,PROTEIN_CODING,NW_019217967.1,
267,79.95972146,1.213152601,0.358309723,3.385765232,0.000709801,0.023201274,Fluorescent,111333695,LOC111333695,cathepsin B-like,PROTEIN_CODING,NW_019218009.1,
268,20.95674344,1.377807653,0.407312222,3.382681832,0.000717817,0.023290233,Fluorescent,111325220,LOC111325220,uncharacterized LOC111325220,PROTEIN_CODING,NW_019217852.1,
269,4.443822908,2.78718063,0.823846579,3.383130671,0.000716645,0.023290233,Fluorescent,111344752,LOC111344752,dipeptidyl peptidase 1-like,PROTEIN_CODING,NW_019218559.1,
270,29.47799075,1.54452152,0.458225495,3.3706582,0.000749888,0.024099707,Fluorescent,111334113,LOC111334113,TNF receptor-associated factor 3-like,PROTEIN_CODING,NW_019218019.1,
271,14.40478539,1.305293554,0.38761012,3.367542502,0.000758413,0.024210511,Fluorescent,111326942,LOC111326942,protein CREG1-like,PROTEIN_CODING,NW_019217876.1,
272,4.112764062,2.800206727,0.832115635,3.365165379,0.000764978,0.024306073,Fluorescent,111331301,LOC111331301,zinc finger protein ZIC 2-like,PROTEIN_CODING,NW_019217790.1,
273,177.1825478,2.212533757,0.657575886,3.364682017,0.000766319,0.024306073,Fluorescent,111343451,LOC111343451,proprotein convertase subtilisin/kexin type 5-like,PROTEIN_CODING,NW_019218423.1,
274,38.74459097,-1.226439025,0.365301558,-3.357333136,0.000786982,0.024881715,Non-fluorescent,111326058,LOC111326058,plasma membrane calcium-transporting ATPase 2-like,PROTEIN_CODING,NW_019217864.1,
275,7.416464591,1.754623762,0.523777773,3.349939328,0.000808293,0.025393219,Fluorescent,111328207,LOC111328207,prothrombin-like,PROTEIN_CODING,NW_019217896.1,
276,12.39656107,1.327294954,0.396617453,3.34653693,0.000818278,0.025544722,Fluorescent,111337168,LOC111337168,di-N-acetylchitobiase-like,PROTEIN_CODING,NW_019217794.1,
277,3.371667301,2.97217342,0.887935417,3.347285582,0.000816071,0.025544722,Fluorescent,111340840,LOC111340840,organic cation transporter protein-like,PROTEIN_CODING,NW_019217797.1,
278,13.30201467,1.237125006,0.369785665,3.345519098,0.000821287,0.025558039,Fluorescent,111337236,LOC111337236,protein mab-21-like 2,PROTEIN_CODING,NW_019218111.1,A0A2B4RP11
279,4.222652758,2.710396584,0.811526715,3.339873519,0.000838166,0.025920269,Fluorescent,111339268,LOC111339268,keratin-associated protein 10-6-like,PROTEIN_CODING,NW_019218183.1,
280,22.18297226,-1.033943738,0.310503439,-3.329894642,0.000868789,0.026700407,Non-fluorescent,111334412,LOC111334412,protocadherin Fat 4-like,PROTEIN_CODING,NW_019218027.1,
281,5.349609998,2.204584395,0.66326489,3.323837017,0.000887881,0.027118726,Fluorescent,111333767,LOC111333767,transcriptional activator GLI3-like,PROTEIN_CODING,NW_019218011.1,
282,4.906343395,2.195429603,0.663027747,3.311218292,0.000928907,0.028111514,Fluorescent,111334761,LOC111334761,protein white-like,PROTEIN_CODING,NW_019218037.1,
283,8.240426445,3.24072868,0.983496434,3.29510974,0.000983833,0.029592725,Fluorescent,111324368,LOC111324368,lysyl oxidase homolog 2A-like,PROTEIN_CODING,NW_019217843.1,
284,7.583813591,1.926844541,0.585909741,3.288637152,0.001006737,0.030008046,Fluorescent,111336488,LOC111336488,uncharacterized LOC111336488,PROTEIN_CODING,NW_019218088.1,
285,4.057639948,2.738264894,0.833191774,3.28647615,0.001014494,0.030058171,Fluorescent,111322245,LOC111322245,uncharacterized LOC111322245,PROTEIN_CODING,NW_019217785.1,
