ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0020037,heme binding,4/43,81/8488,0.0493827160493827,9.747918461096754,5.644665539630417,0.0007158301450890295,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111326885/LOC111322400/LOC111332887,4
GO:0036156,inner dynein arm,2/43,10/8488,0.2,39.47906976744186,8.687390832892056,0.0010994467290157,0.3842015405191571,0.3765560942041953,LOC111331389/LOC111331219,2
GO:0030879,mammary gland development,3/43,54/8488,0.0555555555555555,10.96640826873385,5.242401236026219,0.0025095710584277,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111325851/LOC111326058,3
GO:0042744,hydrogen peroxide catabolic process,2/43,16/8488,0.125,24.67441860465116,6.76328738974152,0.0028758373092425,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111322400,2
GO:0045503,dynein light chain binding,2/43,16/8488,0.125,24.67441860465116,6.76328738974152,0.0028758373092425,0.3842015405191571,0.3765560942041953,LOC111331389/LOC111331219,2
GO:0033280,response to vitamin D,2/43,17/8488,0.1176470588235294,23.22298221614227,6.544416945107279,0.0032488309556176,0.3842015405191571,0.3765560942041953,LOC111331303/LOC111326058,2
GO:0006801,superoxide metabolic process,2/43,18/8488,0.1111111111111111,21.9328165374677,6.343569706173122,0.0036432185682224,0.3842015405191571,0.3765560942041953,LOC111335366/LOC111333170,2
GO:0050982,detection of mechanical stimulus,3/43,62/8488,0.0483870967741935,9.55138784696174,4.8220668129512125,0.0037204387567955,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111337892/LOC111326058,3
GO:0098659,inorganic cation import across plasma membrane,2/43,19/8488,0.1052631578947368,20.77845777233782,6.158354150254463,0.0040587840752689,0.3842015405191571,0.3765560942041953,LOC111323527/LOC111326058,2
GO:0072593,reactive oxygen species metabolic process,3/43,65/8488,0.0461538461538461,9.110554561717352,4.68365966844975,0.0042518933767003,0.3842015405191571,0.3765560942041953,LOC111335366/LOC111333170/LOC111322400,3
GO:0070884,regulation of calcineurin-NFAT signaling cascade,2/43,20/8488,0.1,19.73953488372093,5.986801827477663,0.0044953129569051,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111326058,2
GO:0008569,minus-end-directed microtubule motor activity,2/43,21/8488,0.0952380952380952,18.79955703211517,5.827275671649539,0.0049525922356197,0.3842015405191571,0.3765560942041953,LOC111331389/LOC111331219,2
GO:0098703,calcium ion import across plasma membrane,2/43,21/8488,0.0952380952380952,18.79955703211517,5.827275671649539,0.0049525922356197,0.3842015405191571,0.3765560942041953,LOC111323527/LOC111326058,2
GO:0017001,antibiotic catabolic process,2/43,22/8488,0.0909090909090909,17.945031712473572,5.678401493368395,0.0054304104667018,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111322400,2
GO:0042743,hydrogen peroxide metabolic process,2/43,22/8488,0.0909090909090909,17.945031712473572,5.678401493368395,0.0054304104667018,0.3842015405191571,0.3765560942041953,LOC111333170/LOC111322400,2
GO:0060443,mammary gland morphogenesis,2/43,22/8488,0.0909090909090909,17.945031712473572,5.678401493368395,0.0054304104667018,0.3842015405191571,0.3765560942041953,LOC111336828/LOC111325851,2
GO:0005858,axonemal dynein complex,2/43,25/8488,0.08,15.791627906976744,5.284882173497082,0.0069850072201866,0.3973703491606001,0.3894628491866027,LOC111331389/LOC111331219,2
GO:0060285,cilium-dependent cell motility,2/43,25/8488,0.08,15.791627906976744,5.284882173497082,0.0069850072201866,0.3973703491606001,0.3894628491866027,LOC111331389/LOC111331219,2
GO:0070509,calcium ion import,2/43,26/8488,0.0769230769230769,15.184257602862251,5.168544685350457,0.0075428971386991,0.3973703491606001,0.3894628491866027,LOC111323527/LOC111326058,2
GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",6/43,348/8488,0.0172413793103448,3.40336808340016,3.266699687044446,0.0076883100658927,0.3973703491606001,0.3894628491866027,LOC111328662/LOC111328602/LOC111321709/LOC111344195/LOC111325851/LOC111332020,6
GO:0019369,arachidonate metabolic process,2/43,27/8488,0.074074074074074,14.621877691645134,5.058473893799556,0.0081202914478395,0.3973703491606001,0.3894628491866027,LOC111326885/LOC111331303,2
GO:0051959,dynein light intermediate chain binding,2/43,27/8488,0.074074074074074,14.621877691645134,5.058473893799556,0.0081202914478395,0.3973703491606001,0.3894628491866027,LOC111331389/LOC111331219,2
GO:0098739,import across plasma membrane,2/43,27/8488,0.074074074074074,14.621877691645134,5.058473893799556,0.0081202914478395,0.3973703491606001,0.3894628491866027,LOC111323527/LOC111326058,2
GO:0042698,ovulation cycle,2/43,28/8488,0.0714285714285714,14.099667774086376,4.954109683070046,0.0087169877023282,0.3973703491606001,0.3894628491866027,LOC111323527/LOC111331303,2
GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,5/43,254/8488,0.0196850393700787,3.885735213330892,3.331803713397957,0.0087758469337588,0.3973703491606001,0.3894628491866027,LOC111328662/LOC111328602/LOC111321709/LOC111325851/LOC111332020,5
GO:0005509,calcium ion binding,5/43,259/8488,0.0193050193050193,3.8107210200233457,3.2779746779525056,0.0095033662158004,0.4137619444725441,0.405528258763308,LOC111323527/LOC111331303/LOC111326058/LOC111334412/LOC111342215,5
GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor",2/43,30/8488,0.0666666666666666,13.15968992248062,4.760590101402367,0.0099674835946303,0.4178959788563541,0.4095800276312045,LOC111333170/LOC111322400,2
